amplitude_cal,power,rabi_measured_no_ang,target power,rabi_des_no_cg,closest level,waist_size,cg_ang
0.1,0.000148561536,510.6627106162139,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.10202702702702704,0.000156334936,523.8524456029996,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.10405405405405406,0.000162598546,534.2435462382331,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.10608108108108108,0.000170170621,546.5416297808341,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.10810810810810811,0.000176457484,556.5459118524483,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.11013513513513515,0.00018498188,569.8303151619966,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.11216216216216217,0.000192600433,581.446265170531,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.11418918918918919,0.000199212445,591.3426300482629,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.11621621621621622,0.000205297998,600.3068690217215,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.11824324324324326,0.000214023705,612.9314340624645,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.12027027027027028,0.000220581511,622.2508654782746,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1222972972972973,0.000229756304,635.0598753473903,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.12432432432432433,0.000237661312,645.8924393158411,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.12635135135135137,0.000247920048,659.6852584819413,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1283783783783784,0.000255515304,669.7140563279404,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1304054054054054,0.000263087393,679.5649551031223,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.13243243243243244,0.000271720201,690.6244018946514,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.13445945945945947,0.000279555534,700.5110697773337,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.13648648648648648,0.000286082388,708.6413932594528,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.13851351351351351,0.00029672822,721.7061087879632,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.14054054054054055,0.000302953122,729.2369598357975,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.14256756756756758,0.000314288016,742.7537726232608,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.14459459459459462,0.000323842192,753.9588978213346,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.14662162162162162,0.000331708463,763.0609548285655,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.14864864864864866,0.000340023806,772.5660471503902,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1506756756756757,0.000348230766,781.8339493333127,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1527027027027027,0.000355802884,790.2885461628223,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.15472972972972973,0.000365047308,800.4892992100117,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.15675675675675677,0.000375685398,812.069339100985,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1587837837837838,0.00038448855,821.5285508663641,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.16081081081081083,0.00039424398,831.8853782109591,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.16283783783783784,0.000402373524,840.418596886815,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.16486486486486487,0.000412616733,851.0486236875691,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1668918918918919,0.000420769531,859.4153327298067,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.16891891891891891,0.000430331391,869.1254541446099,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.17094594594594595,0.000439544878,878.3802604563268,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.17297297297297298,0.000449873303,888.640426228756,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.17500000000000002,0.000461053307,899.614664874142,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.17702702702702705,0.000468098966,906.4624047213791,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.17905405405405406,0.000476545916,914.604495387159,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.1810810810810811,0.000482964329,920.7431222808494,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.18310810810810813,0.00049258041,929.864191467583,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
0.18513513513513513,0.000503156625,939.7937518965621,0.00026988520132397505,688.2884651454572,0.13243243243243244,100,-0.45643546458763845
