V	uW
0.2	0.0831420763
0.22442002442	0.0842041743
0.24884004884	0.0844593231
0.27326007326	0.0842041743
0.29768009768	0.0832412468
0.3221001221	0.0823156299
0.34652014652	0.082179163
0.37094017094	0.0822664745
0.39536019536	0.0825894233
0.41978021978	0.0828157312
0.4442002442	0.0839600602
0.46862026862	0.0844025294
0.49304029304	0.0808169887
0.51746031746	0.0819299473
0.54188034188	0.0819757133
0.5663003663	0.0844389803
0.59072039072	0.0859655884
0.61514041514	0.0849119672
0.63956043956	0.084084661
0.66398046398	0.0833463574
0.6884004884	0.0840075316
0.712820512821	0.0844889883
0.737240537241	0.0843058956
0.761660561661	0.0856841709
0.786080586081	0.084976385
0.810500610501	0.0831395255
0.834920634921	0.083248878
0.859340659341	0.0837523757
0.883760683761	0.0845890114
0.908180708181	0.0854222364
0.932600732601	0.0859011635
0.957020757021	0.0867225367
0.981440781441	0.0863105711
1.00586080586	0.0867937402
1.03028083028	0.0865928413
1.0547008547	0.0872540014
1.07912087912	0.0873074057
1.10354090354	0.0872989219
1.12796092796	0.0874735449
1.15238095238	0.0877168134
1.1768009768	0.0888484237
1.20122100122	0.0884474929
1.22564102564	0.0883695037
1.25006105006	0.0887687506
1.27448107448	0.089946127
1.2989010989	0.0903521453
1.32332112332	0.089034053
1.34774114774	0.0889798031
1.37216117216	0.090325031
1.39658119658	0.0892230929
1.421001221	0.0893137724
1.44542124542	0.0895740087
1.46984126984	0.0899995243
1.49426129426	0.0908030984
1.51868131868	0.0913015086
V	uW
0.2	134.953589
0.22442002442	179.353592
0.24884004884	221.657567
0.27326007326	272.303791
0.29768009768	322.407199
0.3221001221	380.435347
0.34652014652	444.325531
0.37094017094	515.656138
0.39536019536	584.848924
0.41978021978	654.375763
0.4442002442	726.31595
0.46862026862	791.684142
0.49304029304	866.647228
0.51746031746	920.817431
0.54188034188	966.695428
0.5663003663	1004.65701
0.59072039072	1040.25565
0.61514041514	1071.37812
0.63956043956	1104.52995
0.66398046398	1117.64262
0.6884004884	1108.94255
0.712820512821	1120.1523
0.737240537241	1149.26463
0.761660561661	1141.81906
0.786080586081	1143.74317
0.810500610501	1154.61869
0.834920634921	1175.44888
0.859340659341	1191.8454
0.883760683761	1199.12345
0.908180708181	1213.0941
0.932600732601	1215.77096
0.957020757021	1244.13031
0.981440781441	1264.70975
1.00586080586	1280.93909
1.03028083028	1290.39201
1.0547008547	1311.80801
1.07912087912	1333.05648
1.10354090354	1364.51109
1.12796092796	1404.66599
1.15238095238	1430.51567
1.1768009768	1450.42571
1.20122100122	1480.62536
1.22564102564	1528.39313
1.25006105006	1579.92495
1.27448107448	1628.27806
1.2989010989	1663.24619
1.32332112332	1695.95564
1.34774114774	1724.1477
1.37216117216	1748.57525
1.39658119658	1777.43658
1.421001221	1799.60544
1.44542124542	1801.69672
1.46984126984	1818.8461
1.49426129426	1813.91044
1.51868131868	1808.22192
1.5431013431	1817.0058
1.56752136752	1811.81927
1.59194139194	1806.38162
1.61636141636	1799.43803
1.64078144078	1785.38391
1.6652014652	1787.89347
1.68962148962	1799.52162
1.71404151404	1792.41085
1.73846153846	1776.7672
1.76288156288	1772.58463
V	uW
0.2	90.0877567
0.22442002442	117.814976
0.24884004884	147.911531
0.27326007326	182.458272
0.29768009768	219.54329
0.3221001221	260.983739
0.34652014652	305.43629
0.37094017094	356.77015
0.39536019536	408.528489
0.41978021978	459.170114
0.4442002442	510.77595
0.46862026862	559.834996
0.49304029304	610.609015
0.51746031746	652.755436
0.54188034188	685.737992
0.5663003663	720.536744
0.59072039072	749.019673
0.61514041514	765.283883
0.63956043956	777.998008
0.66398046398	793.932006
0.6884004884	802.559371
0.712820512821	808.544981
0.737240537241	812.466547
0.761660561661	816.016633
0.786080586081	826.171366
0.810500610501	834.633654
0.834920634921	837.399391
0.859340659341	842.146575
0.883760683761	851.021789
0.908180708181	861.052715
0.932600732601	867.946364
0.957020757021	878.761697
0.981440781441	890.608935
1.00586080586	893.82875
1.03028083028	908.689399
1.0547008547	924.086722
1.07912087912	932.053721
1.10354090354	948.3592
1.12796092796	962.765829
1.15238095238	981.795718
1.1768009768	1006.64597
1.20122100122	1034.59251
1.22564102564	1067.61616
1.25006105006	1098.78241
1.27448107448	1119.05078
1.2989010989	1128.5037
1.32332112332	1148.19407
1.34774114774	1161.23853
1.37216117216	1165.07744
1.39658119658	1163.13726
1.421001221	1162.35309
1.44542124542	1168.00843
1.46984126984	1163.7978
1.49426129426	1158.26633
1.51868131868	1158.26633
1.5431013431	1138.4933
1.56752136752	1150.13437
1.59194139194	1143.77728
1.61636141636	1137.50261
1.64078144078	1136.05789
1.6652014652	1130.52642
1.68962148962	1133.2921
1.71404151404	1128.5037
1.73846153846	1136.75965
1.76288156288	1125.53162
