V	uW
0.2	0.083291269
0.22442002442	0.0828326847
0.24884004884	0.0822724004
0.27326007326	0.0825843287
0.29768009768	0.0829081301
0.3221001221	0.0824537878
0.34652014652	0.0837896863
0.37094017094	0.0836074463
0.39536019536	0.0847492174
0.41978021978	0.0845576409
0.4442002442	0.0844906864
0.46862026862	0.0839770067
0.49304029304	0.0836905087
0.51746031746	0.08369814
0.54188034188	0.0848789057
0.5663003663	0.083962604
0.59072039072	0.0871056685
0.61514041514	0.0861029008
0.63956043956	0.0833014369
0.66398046398	0.0839371737
0.6884004884	0.0850823412
0.712820512821	0.0838888568
0.737240537241	0.0846763228
0.761660561661	0.0848602539
0.786080586081	0.0838388416
0.810500610501	0.0840889101
0.834920634921	0.0838566407
0.859340659341	0.0828174294
0.883760683761	0.0827394473
0.908180708181	0.0831251299
0.932600732601	0.0822317077
0.957020757021	0.0826555322
0.981440781441	0.0848382129
1.00586080586	0.0840634655
1.03028083028	0.0858053752
1.0547008547	0.085746052
1.07912087912	0.0843635348
1.10354090354	0.0854578488
1.12796092796	0.0857104467
1.15238095238	0.085345107
1.1768009768	0.0853230659
1.20122100122	0.0861995417
1.22564102564	0.088817913
1.25006105006	0.0889984619
1.27448107448	0.0891840912
1.2989010989	0.0888450415
1.32332112332	0.0889874343
1.34774114774	0.089104411
1.37216117216	0.0891001761
1.39658119658	0.0915880207
1.421001221	0.093364676
1.44542124542	0.0937698559
1.46984126984	0.093370609
1.49426129426	0.0932807609
1.51868131868	0.0925034698
V	uW
0.2	122.452795
0.22442002442	166.034428
0.24884004884	214.175452
0.27326007326	269.681739
0.29768009768	323.818473
0.3221001221	395.549869
0.34652014652	475.715351
0.37094017094	549.100107
0.39536019536	632.906449
0.41978021978	719.794189
0.4442002442	799.191417
0.46862026862	868.993811
0.49304029304	937.977864
0.51746031746	995.663577
0.54188034188	1038.25971
0.5663003663	1070.62655
0.59072039072	1100.84726
0.61514041514	1120.487
0.63956043956	1147.8425
0.66398046398	1169.67666
0.6884004884	1180.719
0.712820512821	1194.10409
0.737240537241	1211.67197
0.761660561661	1229.4905
0.786080586081	1248.73139
0.810500610501	1272.23867
0.834920634921	1302.35485
0.859340659341	1354.80706
0.883760683761	1388.01849
0.908180708181	1418.13455
0.932600732601	1475.43882
0.957020757021	1512.24749
0.981440781441	1555.07925
1.00586080586	1612.38352
1.03028083028	1656.55371
1.0547008547	1660.9875
1.07912087912	1684.9133
1.10354090354	1724.73327
1.12796092796	1757.10826
1.15238095238	1793.24741
1.1768009768	1813.82685
1.20122100122	1840.5132
1.22564102564	1880.66787
1.25006105006	1917.05802
1.27448107448	1950.85513
1.2989010989	1974.78081
1.32332112332	2012.17481
1.34774114774	2023.80307
1.37216117216	2015.35388
1.39658119658	2038.192
1.421001221	2033.25623
1.44542124542	2038.52635
1.46984126984	2045.47006
1.49426129426	2051.74414
1.51868131868	2023.71948
1.5431013431	1987.24563
1.56752136752	1976.53752
1.59194139194	1996.0294
1.61636141636	2007.15545
1.64078144078	1999.6264
1.6652014652	1987.07823
1.68962148962	1992.85033
1.71404151404	1998.53885
1.73846153846	1973.27486
1.76288156288	1976.62134
V	uW
0.2	69.6415445
0.22442002442	93.63555
0.24884004884	121.519355
0.27326007326	153.606132
0.29768009768	191.634754
0.3221001221	233.240018
0.34652014652	281.681278
0.37094017094	332.965719
0.39536019536	385.416293
0.41978021978	438.666233
0.4442002442	491.73896
0.46862026862	539.652829
0.49304029304	581.71316
0.51746031746	617.585203
0.54188034188	649.246678
0.5663003663	673.601695
0.59072039072	692.507776
0.61514041514	711.207511
0.63956043956	724.127982
0.66398046398	738.57588
0.6884004884	748.565653
0.712820512821	757.936097
0.737240537241	766.604848
0.761660561661	774.241576
0.786080586081	783.157942
0.810500610501	798.142457
0.834920634921	812.218816
0.859340659341	832.074322
0.883760683761	856.635801
0.908180708181	875.913363
0.932600732601	903.034117
0.957020757021	926.852459
0.981440781441	946.91437
1.00586080586	969.989691
1.03028083028	986.29517
1.0547008547	1003.75654
1.07912087912	1018.82359
1.10354090354	1032.61101
1.12796092796	1044.41703
1.15238095238	1064.31392
1.1768009768	1073.97337
1.20122100122	1082.93095
1.22564102564	1094.24163
1.25006105006	1109.01974
1.27448107448	1129.24667
1.2989010989	1138.4933
1.32332112332	1138.94744
1.34774114774	1140.47481
1.37216117216	1139.89681
1.39658119658	1137.08992
1.421001221	1133.45718
1.44542124542	1135.31493
1.46984126984	1129.78346
1.49426129426	1124.54081
1.51868131868	1119.91761
1.5431013431	1116.94552
1.56752136752	1118.96812
1.59194139194	1112.48728
1.61636141636	1107.86385
1.64078144078	1106.21273
1.6652014652	1104.10748
1.68962148962	1099.31896
1.71404151404	1101.58941
1.73846153846	1097.62663
1.76288156288	1097.21371
