V	uW
0.2	0.0804830194
0.22442002442	0.0831013978
0.24884004884	0.0850653805
0.27326007326	0.0847390353
0.29768009768	0.0849594315
0.3221001221	0.0851077644
0.34652014652	0.085503622
0.37094017094	0.0852764472
0.39536019536	0.0854858229
0.41978021978	0.0857841869
0.4442002442	0.0852484803
0.46862026862	0.0855833022
0.49304029304	0.0854129212
0.51746031746	0.084976385
0.54188034188	0.084150777
0.5663003663	0.0830963174
0.59072039072	0.0841406091
0.61514041514	0.0841931609
0.63956043956	0.0838769907
0.66398046398	0.0835345375
0.6884004884	0.083060705
0.712820512821	0.0835201348
0.737240537241	0.0831887021
0.761660561661	0.0827911606
0.786080586081	0.0732492182
0.810500610501	0.0829623801
0.834920634921	0.0829454194
0.859340659341	0.08056778
0.883760683761	0.0799523932
0.908180708181	0.0838312104
0.932600732601	0.0817867019
0.957020757021	0.0805126916
0.981440781441	0.0786699061
1.00586080586	0.075806561
1.03028083028	0.072249847
1.0547008547	0.0740621076
1.07912087912	0.0760998518
1.10354090354	0.0758964163
1.12796092796	0.0774764217
1.15238095238	0.0811204472
1.1768009768	0.0827157152
1.20122100122	0.085152692
1.22564102564	0.0803024776
1.25006105006	0.0794904338
1.27448107448	0.0812145302
1.2989010989	0.0833751841
1.32332112332	0.0860350866
1.34774114774	0.086374996
1.37216117216	0.0866911734
1.39658119658	0.0864546763
1.421001221	0.0863266791
1.44542124542	0.0860308518
1.46984126984	0.087353186
1.49426129426	0.0879295783
1.51868131868	0.0879821371
V	uW
0.2	83.3687009
0.22442002442	113.976967
0.24884004884	151.504428
0.27326007326	197.741523
0.29768009768	252.254074
0.3221001221	315.86035
0.34652014652	385.754625
0.37094017094	463.030854
0.39536019536	544.281851
0.41978021978	624.355511
0.4442002442	704.22038
0.46862026862	774.632383
0.49304029304	827.508164
0.51746031746	892.901444
0.54188034188	933.376723
0.5663003663	961.242535
0.59072039072	993.058202
0.61514041514	1012.62366
0.63956043956	1038.96961
0.66398046398	1093.20658
0.6884004884	1136.9671
0.712820512821	1199.79272
0.737240537241	1263.20391
0.761660561661	1317.99839
0.786080586081	1385.84326
0.810500610501	1458.45662
0.834920634921	1518.52157
0.859340659341	1547.4665
0.883760683761	1599.41684
0.908180708181	1636.05809
0.932600732601	1658.47782
0.957020757021	1694.28252
0.981440781441	1744.05787
1.00586080586	1791.40712
1.03028083028	1823.19642
1.0547008547	1853.22878
1.07912087912	1886.44021
1.10354090354	1927.76613
1.12796092796	1955.95832
1.15238095238	1979.29796
1.1768009768	1989.42074
1.20122100122	2029.57517
1.22564102564	2041.11985
1.25006105006	2053.58444
1.27448107448	2050.48965
1.2989010989	2061.28089
1.32332112332	2059.608
1.34774114774	2057.60007
1.37216117216	2055.17444
1.39658119658	2056.59634
1.421001221	2071.15221
1.44542124542	2071.57084
1.46984126984	2079.09988
1.49426129426	2073.9967
1.51868131868	2066.13331
1.5431013431	2085.37397
1.56752136752	2053.75208
1.59194139194	2056.84733
1.61636141636	2071.15221
1.64078144078	2066.80223
1.6652014652	2043.04396
1.68962148962	2056.51275
1.71404151404	2050.65659
1.73846153846	2036.35148
1.76288156288	2050.65683
V	uW
0.2	51.5358224
0.22442002442	70.1401368
0.24884004884	92.9803864
0.27326007326	121.111421
0.29768009768	154.174777
0.3221001221	191.667699
0.34652014652	235.481595
0.37094017094	283.61383
0.39536019536	331.54001
0.41978021978	383.059349
0.4442002442	428.241212
0.46862026862	470.15553
0.49304029304	510.166108
0.51746031746	540.291483
0.54188034188	562.187925
0.5663003663	579.649175
0.59072039072	590.299314
0.61514041514	595.830847
0.63956043956	604.417
0.66398046398	619.649189
0.6884004884	641.032064
0.712820512821	669.845322
0.737240537241	699.360215
0.761660561661	724.747253
0.786080586081	758.348906
0.810500610501	784.933043
0.834920634921	810.815312
0.859340659341	830.547011
0.883760683761	851.558347
0.908180708181	874.798803
0.932600732601	891.55836
0.957020757021	897.502585
0.981440781441	908.483053
1.00586080586	920.123886
1.03028083028	937.172445
1.0547008547	946.542888
1.07912087912	952.89998
1.10354090354	967.430358
1.12796092796	980.227138
1.15238095238	982.291065
1.1768009768	983.116566
1.20122100122	989.680062
1.22564102564	992.899877
1.25006105006	988.565502
1.27448107448	987.244537
1.2989010989	986.171304
1.32332112332	987.863867
1.34774114774	981.011312
1.37216117216	977.131189
1.39658119658	980.557292
1.421001221	980.144483
1.44542124542	977.461343
1.46984126984	980.392215
1.49426129426	975.768955
1.51868131868	968.132168
1.5431013431	968.46238
1.56752136752	964.912353
1.59194139194	964.953622
1.61636141636	962.187827
1.64078144078	961.073267
1.6652014652	963.219849
1.68962148962	964.334409
1.71404151404	962.518156
1.73846153846	966.728665
1.76288156288	957.564625
