V	%
0.04884004884	0.0
0.0732600732601	0.000261403786602
0.0976800976801	0.000660546606731
0.1221001221	0.00127725231417
0.14652014652	0.00289868016075
0.17094017094	0.00530622260787
0.19536019536	0.00897031609341
0.21978021978	0.0145049658202
0.2442002442	0.0221231953021
0.26862026862	0.0325736719979
0.29304029304	0.0463863083071
0.31746031746	0.0641692277351
0.34188034188	0.0867736270911
0.3663003663	0.114217734974
0.39072039072	0.147580448561
0.41514041514	0.189059286736
0.43956043956	0.239468880547
0.46398046398	0.296422432238
0.4884004884	0.365345360439
0.512820512821	0.443762744719
0.537240537241	0.53475283227
0.561660561661	0.640303149708
0.586080586081	0.759549841139
0.610500610501	0.892747515858
0.634920634921	1.04011701628
0.659340659341	1.2090312711
0.683760683761	1.39763606958
0.708180708181	1.60341483653
0.732600732601	1.83382863909
0.757020757021	2.08945157193
0.781440781441	2.37121073519
0.805860805861	2.65464773779
0.830280830281	2.9935797137
0.854700854701	3.35246715803
0.879120879121	3.75144248836
0.903540903541	4.16423609798
0.927960927961	4.60819889928
0.952380952381	5.08006347809
0.976800976801	5.60389250328
1.00122100122	6.14170453489
1.02564102564	6.75199570681
1.05006105006	7.3535325964
1.07448107448	8.01723431317
1.0989010989	8.72384191919
1.12332112332	9.4965567102
1.14774114774	10.2872219923
1.17216117216	11.110721138
1.19658119658	11.9582982368
1.221001221	12.9516637382
1.24542124542	14.0006287753
1.26984126984	14.9843647553
1.29426129426	16.0578472032
1.31868131868	17.228081709
1.3431013431	18.3278303129
1.36752136752	19.5274035032
1.39194139194	20.8171572094
1.41636141636	22.0429934567
1.44078144078	23.4732802441
1.4652014652	24.9083867294
1.48962148962	26.4209786137
1.51404151404	27.9734137856
1.53846153846	29.4991441314
1.56288156288	31.0817847182
1.5873015873	32.9354270574
1.61172161172	34.4112451364
1.63614163614	36.1751394844
1.66056166056	37.8978775286
1.68498168498	39.6626401828
1.7094017094	41.2960643364
1.73382173382	43.2280787112
1.75824175824	45.0620141459
1.78266178266	46.9108383104
1.80708180708	48.2737071024
1.8315018315	50.3965932575
1.85592185592	52.2388505022
1.88034188034	54.1717390132
1.90476190476	55.962760155
1.92918192918	57.7516110566
1.9536019536	59.6049872105
1.97802197802	61.5339935022
2.00244200244	63.3399762754
2.02686202686	65.2118672248
2.05128205128	67.391339818
2.0757020757	69.2720172988
2.10012210012	70.9417828379
2.12454212454	72.7126016281
2.14896214896	74.2461551855
2.17338217338	75.8324216279
2.1978021978	76.7507882625
2.22222222222	78.4996320582
2.24664224664	79.2422444314
2.27106227106	80.6219950867
2.29548229548	82.1072082781
2.3199023199	83.421039202
2.34432234432	84.7216995205
2.36874236874	86.0794751812
2.39316239316	86.7957158803
2.41758241758	88.2809164662
2.442002442	89.0674735762
2.46642246642	89.2124720893
2.49084249084	89.6079363786
2.51526251526	90.2494771178
2.53968253968	91.3611884089
2.5641025641	91.6336365329
2.58852258852	92.2312262326
2.61294261294	92.9254919371
2.63736263736	93.5362706252
2.66178266178	94.1602383018
2.6862026862	94.6040440076
2.71062271062	95.2324078385
2.73504273504	95.4125577291
2.75946275946	95.6102932878
2.78388278388	96.2298585072
2.8083028083	96.7835223783
2.83272283272	96.9812516342
2.85714285714	97.4382395004
2.88156288156	97.8161249497
2.90598290598	98.1105359879
2.9304029304	99.0157257143
2.95482295482	99.6616626079
2.97924297924	100.0
