amplitude_cal,power,rabi_measured_no_ang,target power,rabi_des_no_cg,closest level,waist_size,cg_ang
0.1,0.000589252333,1017.0249586397034,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.10202702702702704,0.000613075739,1037.3803582646399,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.10405405405405406,0.000634893775,1055.6780462764968,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.10608108108108108,0.000656208722,1073.252614008461,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.10810810810810811,0.000679397373,1092.0509155499421,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.11013513513513515,0.000699481112,1108.0744768719383,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.11216216216216217,0.000724264595,1127.5338361404727,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.11418918918918919,0.000747011858,1145.1033984433286,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.11621621621621622,0.000771059829,1163.3891106897422,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.11824324324324326,0.000791476574,1178.6910564926989,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.12027027027027028,0.000816507789,1197.184600032127,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1222972972972973,0.000837574888,1212.530801451488,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.12432432432432433,0.000861568667,1229.7756903937193,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.12635135135135137,0.000883967499,1245.6588113783585,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1283783783783784,0.000901736261,1258.1161077524623,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1304054054054054,0.000931134273,1278.4599037951318,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.13243243243243244,0.000950381916,1291.605951815088,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.13445945945945947,0.000974693219,1308.021636826577,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.13648648648648648,0.000996751245,1322.7395801033383,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.13851351351351351,0.00101788028,1336.685712346168,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.14054054054054055,0.00104091514,1351.7258473383251,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.14256756756756758,0.00106772478,1369.0225971683683,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.14459459459459462,0.00109212555,1384.577402835628,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.14662162162162162,0.00111326238,1397.9116439023,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.14864864864864866,0.00114053837,1414.9330985630588,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1506756756756757,0.00115786749,1425.6416861422676,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1527027027027027,0.00117978151,1439.0694325691102,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.15472972972972973,0.00120472617,1454.2033069580568,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.15675675675675677,0.00123114721,1470.063004431895,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1587837837837838,0.00125321676,1483.1806565397872,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.16081081081081083,0.00128126983,1499.6891714189846,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.16283783783783784,0.0013073025,1514.8478034007992,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.16486486486486487,0.00132136769,1522.97508046196,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1668918918918919,0.00134887686,1538.7466054437655,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.16891891891891891,0.00137250056,1552.1626218014746,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.17094594594594595,0.00139153912,1562.890911534583,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.17297297297297298,0.00141819345,1577.788162042562,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.17500000000000002,0.00143490091,1587.0547570300073,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.17702702702702705,0.00146987021,1606.2770328989645,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.17905405405405406,0.00149061857,1617.574229568553,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.1810810810810811,0.00151020114,1628.1647671451226,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.18310810810810813,0.00152465526,1635.9377869097684,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
0.18513513513513513,0.00155138713,1650.2169659879582,0.0016867825082748456,1720.721162863643,0.1972972972972973,100,0.18257418583505536
