V	%
0.004	0.0
0.008	0.000437898897346
0.012	0.00231795990925
0.016	0.00744859937187
0.02	0.0183176269126
0.024	0.0379662374244
0.028	0.0705856727419
0.032	0.120041640088
0.036	0.193237362854
0.04	0.291847485803
0.044	0.424818945408
0.048	0.597257820488
0.052	0.820609542943
0.056	1.09538984227
0.06	1.43654276389
0.064	1.80961831863
0.068	2.27785782916
0.072	2.81840218339
0.076	3.42526118926
0.08	4.16444461081
0.084	4.97941687185
0.088	5.90477200166
0.092	6.93054640869
0.096	8.0843672601
0.1	9.40058372545
0.104	10.7149054212
0.108	12.2009733778
0.112	13.9277121893
0.116	15.6205961655
0.12	17.3956122846
0.124	19.4611505883
0.128	21.4917538466
0.132	23.6860028964
0.136	25.8447072715
0.14	28.0107586527
0.144	30.4630567974
0.148	33.1764499982
0.152	35.7923851907
0.156	38.3586822175
0.16	41.1419521881
0.164	43.9693488857
0.168	46.7893895906
0.172	49.787178443
0.176	52.9835546899
0.18	55.7257509383
0.184	58.7670610173
0.188	62.0008266145
0.192	64.818419815
0.196	67.5122039573
0.2	70.6920217216
0.204	73.7799105251
0.208	75.9557675893
0.212	78.5165532989
0.216	81.2912304091
0.22	83.977053301
0.224	85.4192541331
0.228	87.5197318539
0.232	88.9570199472
0.236	90.747365332
0.24	92.1288898196
0.244	93.4307318544
0.248	94.7711781266
0.252	95.4337405159
0.256	96.3837711134
0.26	97.2902758697
0.264	97.7947103426
0.268	98.0466139599
0.272	97.8805161708
0.276	98.4909818392
0.28	99.2375296692
0.284	98.7183745887
0.288	98.7808975517
0.292	98.2268228487
0.296	98.8991931069
0.3	98.7704800534
0.304	98.5669796771
0.308	98.6448331201
0.312	98.7588343096
0.316	98.5908896591
0.32	98.6724188519
0.324	98.386170024
0.328	97.931384525
0.332	98.342661913
0.336	97.6960395117
0.34	97.5035841149
0.344	97.6451534273
0.348	97.7168657647
0.352	98.5069306923
0.356	97.9890037357
0.36	97.8560051816
0.364	97.5164403738
0.368	98.2341743481
0.372	97.99819311
0.376	97.7217608947
0.38	97.3460570842
0.384	97.2228576552
0.388	97.7003248909
0.392	97.4625057779
0.396	97.3019216135
0.4	97.4759982617
0.404	97.2363412739
0.408	97.390174946
0.412	97.0874028531
0.416	97.3626068231
0.42	97.4281870413
0.424	97.5636419648
0.428	97.1683046862
0.432	97.4294152867
0.436	96.7723576568
0.44	96.6804374397
0.444	97.0322401333
0.448	96.7564265339
0.452	97.0549131262
0.456	96.6920655746
0.46	96.5639710156
0.464	96.7656246519
0.468	96.6326174756
0.472	96.833661361
0.476	96.8575537342
0.48	96.4487417022
0.484	96.5701032562
0.488	96.7153570621
0.492	96.5112559215
0.496	95.8260205393
0.5	96.0288846907
0.504	96.3316655273
0.508	96.6001277486
0.512	96.9121068247
0.516	97.4146945575
0.52	97.2069265323
0.524	96.6522332133
0.528	96.7582644088
0.532	97.0236516447
0.536	96.4934868023
0.54	96.6650983374
0.544	96.6185241061
0.548	97.1542024516
0.552	96.5143307855
0.556	96.8097513789
0.56	96.3230859038
0.564	97.0996582263
0.568	97.29149525
0.572	97.7530312413
0.576	97.8602906822
0.58	97.5041937443
0.584	97.9068736572
0.588	96.6179056115
0.592	96.7263931764
0.596	97.3638173382
0.6	96.9378370727
0.604	96.8967940749
0.608	97.4012286692
0.612	97.4723137683
0.616	97.1063912312
0.62	97.202013672
0.624	97.3846613214
0.628	97.3944780554
0.632	97.8314855701
0.636	97.8517109373
0.64	97.7493554916
0.644	98.859970375
0.648	98.2880999574
0.652	97.7652956011
0.656	98.850153641
0.66	99.0119660509
0.664	98.8942891117
0.668	99.0830776239
0.672	99.88660844
0.676	99.7229492901
0.68	99.5035353997
0.684	100.0
