V	%
0	0.0
0.004	4.72624612325e-05
0.008	0.00046619588255
0.012	0.00220662821715
0.016	0.0069511765424
0.02	0.0170877177309
0.024	0.0355611730987
0.028	0.0657597224926
0.032	0.111957155439
0.036	0.177357051045
0.04	0.268923269288
0.044	0.390513113533
0.048	0.552936785771
0.052	0.756107844936
0.056	1.02122043977
0.06	1.31895869642
0.064	1.6759995127
0.068	2.09733765034
0.072	2.59473322655
0.076	3.15392914926
0.08	3.83481736705
0.084	4.58813174977
0.088	5.44274980294
0.092	6.38205316153
0.096	7.46139505425
0.1	8.60566690938
0.104	9.86259900114
0.108	11.2790130658
0.112	12.7197583827
0.116	14.2679657073
0.12	15.9532365714
0.124	17.6895067628
0.128	19.4877045218
0.132	21.3587613367
0.136	23.309502452
0.14	25.4524069038
0.144	27.6144320546
0.148	29.885291119
0.152	32.154325186
0.156	34.9360933594
0.16	37.5512028672
0.164	40.1289671456
0.168	42.5851509492
0.172	45.6838482886
0.176	48.4851949441
0.18	51.562032645
0.184	54.3305897976
0.188	57.2111663989
0.192	60.2702537727
0.196	62.9709605974
0.2	66.0569097515
0.204	68.7730956712
0.208	71.2356567703
0.212	73.8061443366
0.216	76.3110528972
0.22	78.7003086154
0.224	81.2985638745
0.228	83.0726240866
0.232	84.9559826716
0.236	86.6590022388
0.24	88.6402500766
0.244	89.9571411604
0.248	90.9470886899
0.252	92.3386509254
0.256	93.3891620562
0.26	93.891869053
0.264	94.5157036134
0.268	95.5361629178
0.272	95.7788583252
0.276	96.2902103309
0.28	96.410451921
0.284	97.0278988104
0.288	97.3393564129
0.292	97.5474564471
0.296	98.0119186174
0.3	98.0820404481
0.304	98.466823641
0.308	98.240959927
0.312	98.6507858576
0.316	99.0223543308
0.32	99.0897451615
0.324	98.7546026526
0.328	99.2359091472
0.332	98.9558693224
0.336	99.1972123119
0.34	99.5068447366
0.344	99.448112448
0.348	99.6566527623
0.352	99.6575784333
0.356	99.1002153481
0.36	99.1434818944
0.364	99.3192456977
0.368	99.1393858455
0.372	99.7235969974
0.376	99.3766120352
0.38	99.7727775526
0.384	99.6621210778
0.388	100.0
