V	%
0	0.0
0.004	3.93528784727e-05
0.008	0.000507157866314
0.012	0.00247675941806
0.016	0.00780953991543
0.02	0.0191986971717
0.024	0.0398765642383
0.028	0.0735762342081
0.032	0.125569946732
0.036	0.199874855571
0.04	0.303526315018
0.044	0.442208927169
0.048	0.623019780404
0.052	0.846824086496
0.056	1.13513641152
0.06	1.47243152347
0.064	1.86702147893
0.068	2.33954616711
0.072	2.89589586659
0.076	3.54546500681
0.08	4.28231491985
0.084	5.12460398128
0.088	6.06692683122
0.092	7.12481359671
0.096	8.29208152555
0.1	9.57408515091
0.104	11.0082979837
0.108	12.4571501753
0.112	14.103220824
0.116	15.8752327994
0.12	17.6648214337
0.124	19.6857965495
0.128	21.6320806824
0.132	23.6066830772
0.136	25.8258458879
0.14	28.1367899321
0.144	30.4804364892
0.148	32.9031618587
0.152	35.4659902973
0.156	38.1425601054
0.16	40.7537211157
0.164	43.7695617584
0.168	46.3807192867
0.172	49.2671991404
0.176	52.2522865784
0.18	55.2071026741
0.184	58.5177908354
0.188	61.3227500668
0.192	64.2307115793
0.196	67.3148883673
0.2	69.9260493776
0.204	72.5699060335
0.208	75.3729194388
0.212	77.9215887464
0.216	80.4199832348
0.22	82.8334298044
0.224	84.9442350078
0.228	87.3030083861
0.232	88.796771269
0.236	90.3027439747
0.24	91.7965139183
0.244	92.8060153123
0.248	94.091338884
0.252	95.191164705
0.256	95.3610394575
0.26	96.1250005587
0.264	96.7786506822
0.268	96.6961522141
0.272	96.8948305729
0.276	97.2824202448
0.28	97.372737998
0.284	97.4923301937
0.288	97.5343146982
0.292	97.4669390857
0.296	97.6509801266
0.3	98.0175910871
0.304	97.6768567723
0.308	97.5821624091
0.312	97.8706588622
0.316	98.0532287819
0.32	97.8613688428
0.324	97.7520367748
0.328	98.062989831
0.332	98.0527355065
0.336	98.1864953446
0.34	98.1064377191
0.344	97.6529367856
0.348	97.6841756247
0.352	97.6812546607
0.356	97.5885101861
0.36	97.514301259
0.364	97.5596990356
0.368	97.6202345629
0.372	98.4056808048
0.376	97.744711152
0.38	97.8940855735
0.384	97.9092233242
0.388	97.6441468119
0.392	97.9970988807
0.396	97.4244835516
0.4	97.9653599958
0.404	97.6880879754
0.408	97.936556583
0.412	97.7471533486
0.416	97.6197490252
0.42	97.7046755688
0.424	97.8321011708
0.428	98.2797253569
0.432	98.5155119514
0.436	98.5238231578
0.44	98.1181476895
0.444	98.1694154431
0.448	98.2680231241
0.452	98.2104075936
0.456	97.8682166656
0.46	98.4408252242
0.464	98.3529564381
0.468	98.1650243251
0.472	98.2626319145
0.476	98.3505142415
0.48	98.7078429201
0.484	98.5286930431
0.488	98.469628637
0.492	97.9355777699
0.496	98.4051875295
0.5	98.4012964573
0.504	98.6468363632
0.508	98.587279649
0.512	98.4281296703
0.516	98.7757040703
0.52	98.9040939773
0.524	98.4315429424
0.528	98.3827318936
0.532	99.3712479993
0.536	98.3822386182
0.54	98.9616804916
0.544	98.0727576505
0.548	98.4867085386
0.552	98.2743631635
0.556	98.3261087171
0.56	98.6273074946
0.564	99.0056216551
0.568	99.1569527356
0.572	99.1066783033
0.576	98.85526165
0.58	99.4400802249
0.584	99.5152602274
0.588	98.7049161529
0.592	99.020273868
0.596	99.2062570598
0.6	99.6792868619
0.604	98.9768182422
0.608	99.0241794483
0.612	99.0134405533
0.616	99.0812871954
0.62	98.8538050368
0.624	99.200401591
0.628	99.4117613825
0.632	99.1247360507
0.636	98.7717917196
0.64	98.6321851175
0.644	99.6460845934
0.648	99.4161670086
0.652	99.6416789673
0.656	99.8750311028
0.66	99.3024225441
0.664	99.2257781908
0.668	99.2853358722
0.672	98.9909839503
0.676	98.9670571931
0.68	99.1169248901
0.684	99.5352814042
0.688	99.2179738006
0.692	99.7202867501
0.696	99.4498480444
0.7	99.3243858718
0.704	99.37516035
0.708	99.2130903745
0.712	99.1540259684
0.716	99.1320549031
0.72	99.4474058477
0.724	99.4054213432
0.728	99.5098835259
0.732	99.4054281137
0.736	100.0
