V	%
0	0.0
0.004	3.1904893048e-05
0.008	0.000479670397044
0.012	0.00242475199104
0.016	0.00767470979041
0.02	0.0188765323829
0.024	0.0390787518753
0.028	0.0731275816784
0.032	0.124160171788
0.036	0.197632144124
0.04	0.29809448567
0.044	0.436446125779
0.048	0.61237010181
0.052	0.833605940928
0.056	1.11080666129
0.06	1.45307704703
0.064	1.85094490628
0.068	2.32099363215
0.072	2.86926628558
0.076	3.50006237012
0.08	4.22878754162
0.084	5.06752746766
0.088	6.00103758358
0.092	7.07526383349
0.096	8.20985947492
0.1	9.49240878064
0.104	10.8682601552
0.108	12.4241139356
0.112	14.018646581
0.116	15.7785807402
0.12	17.6018413426
0.124	19.6303489207
0.128	21.574791864
0.132	23.8162026294
0.136	26.0226705388
0.14	28.3066575504
0.144	30.7647803026
0.148	33.3790233845
0.152	35.9872677829
0.156	38.5955043939
0.16	41.3489540965
0.164	44.3152951971
0.168	47.2188607054
0.172	50.2823712421
0.176	53.1630126768
0.18	56.3946484813
0.184	59.4729026361
0.188	62.2885808657
0.192	65.4263288694
0.196	68.269294825
0.2	71.5222335163
0.204	73.8695508649
0.208	77.1748850748
0.212	79.6433700547
0.216	81.9306348079
0.22	84.3751019079
0.224	86.7267868026
0.228	88.657583936
0.232	90.3591171873
0.236	92.1954637715
0.24	93.785091756
0.244	94.9232666198
0.248	96.3038082203
0.252	97.4174142451
0.256	97.8044471161
0.26	98.2040320988
0.264	98.397820012
0.268	99.0108510292
0.272	98.7160729829
0.276	99.1555093761
0.28	99.8613461771
0.284	99.7870968127
0.288	99.9170233309
0.292	99.5976686582
0.296	100.0
