V	MHz
0.0	64.44896868
0.004884004884	64.47892836
0.00976800976801	64.50094968
0.014652014652	64.5532248
0.019536019536	64.57292936
0.02442002442	64.62497718
0.029304029304	64.67824352
0.034188034188	64.69740185
0.039072039072	64.74845107
0.043956043956	64.79516146
0.04884004884	64.81916159
0.0537240537241	64.87084961
0.0586080586081	64.89069332
0.0634920634921	64.94127123
0.0683760683761	64.99126957
0.0732600732601	65.01202248
0.0781440781441	65.06343656
0.0830280830281	65.08187863
0.0879120879121	65.1340636
0.0927960927961	65.1847187
0.0976800976801	65.20440837
0.102564102564	65.25450727
0.107448107448	65.30077396
0.112332112332	65.32446328
0.117216117216	65.37426953
0.1221001221	65.39311882
0.126984126984	65.44297697
0.131868131868	65.49083529
0.136752136752	65.51227389
0.141636141636	65.56178412
0.14652014652	65.58135565
0.151404151404	65.6306486
0.156288156288	65.67921329
0.161172161172	65.69853016
0.166056166056	65.74933152
0.17094017094	65.76787369
0.175824175824	65.81839104
0.180708180708	65.86697886
0.185592185592	65.88633829
0.190476190476	65.93550347
0.19536019536	65.98109009
0.200244200244	66.00291297
0.205128205128	66.05324762
0.210012210012	66.07112527
0.214896214896	66.12043145
0.21978021978	66.16667659
0.224664224664	66.18769096
0.229548229548	66.23685034
0.234432234432	66.25464666
0.239316239316	66.30373248
0.2442002442	66.35221017
0.249084249084	66.37047596
0.253968253968	66.41929237
0.258852258852	66.4621326
0.263736263736	66.48580439
0.26862026862	66.53439868
0.273504273504	66.55220262
0.278388278388	66.59958761
0.283272283272	66.64415935
0.288156288156	66.66517274
0.29304029304	66.71313365
0.297924297924	66.7305526
0.302808302808	66.77831716
0.307692307692	66.82397312
0.312576312576	66.84319384
0.31746031746	66.89004118
0.322344322344	66.90747489
0.327228327228	66.95640244
0.332112332112	67.00355943
0.336996336996	67.02189387
0.34188034188	67.06894833
0.346764346764	67.11192379
0.351648351648	67.13412548
0.356532356532	67.18028435
0.361416361416	67.19812219
0.3663003663	67.24598362
0.371184371184	67.29119426
0.376068376068	67.3107667
0.380952380952	67.35841064
0.385836385836	67.37553933
0.39072039072	67.42253853
0.395604395604	67.46845385
0.400488400488	67.48735594
0.405372405372	67.53420009
0.410256410256	67.55215553
0.41514041514	67.59822881
0.420024420024	67.64566649
0.424908424908	67.66241562
0.429792429792	67.70910633
0.434676434676	67.75043487
0.43956043956	67.77112345
0.444444444444	67.8175284
0.449328449328	67.83549493
0.454212454212	67.88103345
0.459096459096	67.92513806
0.46398046398	67.94355547
0.468864468864	67.98841099
0.473748473748	68.00595343
0.478632478632	68.05135189
0.483516483516	68.09745706
0.4884004884	68.11468441
0.493284493284	68.16002476
0.498168498168	68.20162534
0.503052503053	68.22280918
0.507936507937	68.26783601
0.512820512821	68.28437111
0.517704517705	68.32994433
0.522588522589	68.37188911
0.527472527473	68.39164415
0.532356532357	68.43549532
0.537240537241	68.45210668
0.542124542125	68.49690207
0.547008547009	68.54055133
0.551892551893	68.55805137
0.556776556777	68.60302322
0.561660561661	68.62014129
0.566544566545	68.6642509
0.571428571429	68.70867073
0.576312576313	68.72487585
0.581196581197	68.76872084
0.586080586081	68.80981121
0.590964590965	68.82866269
0.595848595849	68.87286577
0.600732600733	68.8892885
0.605616605617	68.93374043
0.610500610501	68.97509614
0.615384615385	68.99320184
0.620268620269	69.03691292
0.625152625153	69.05285393
0.630036630037	69.0951057
0.634920634921	69.13932385
0.639804639805	69.15600973
0.644688644689	69.20025564
0.649572649573	69.23917517
0.654456654457	69.26015703
0.659340659341	69.30386016
0.664224664225	69.31983227
0.669108669109	69.36227301
0.673992673993	69.40417702
0.678876678877	69.42257355
0.683760683761	69.46556768
0.688644688645	69.48219539
0.693528693529	69.5249603
0.698412698413	69.56811633
0.703296703297	69.58440087
0.708180708181	69.62814217
0.713064713065	69.66728424
0.717948717949	69.68853779
0.722832722833	69.73142102
0.727716727717	69.74786629
0.732600732601	69.79077259
0.737484737485	69.83099138
0.742368742369	69.84993596
0.747252747253	69.89197912
0.752136752137	69.90852818
0.757020757021	69.95212234
0.761904761905	69.99348724
0.766788766789	70.01056111
0.771672771673	70.05337383
0.776556776557	70.06877758
0.781440781441	70.11114957
0.786324786325	70.15383157
0.791208791209	70.1698872
0.796092796093	70.21323229
0.800976800977	70.25195263
0.805860805861	70.27113886
0.810744810745	70.31420605
0.815628815629	70.32958351
0.820512820513	70.37212802
0.825396825397	70.41127479
0.830280830281	70.42942696
0.835164835165	70.4713308
0.840048840049	70.48759264
0.844932844933	70.5288411
0.849816849817	70.57068632
0.854700854701	70.58698145
0.859584859585	70.62784653
0.864468864469	70.64408586
0.869352869353	70.68593029
0.874236874237	70.72775849
0.879120879121	70.74354244
0.884004884005	70.78503058
0.888888888889	70.82358674
0.893772893773	70.84222003
0.898656898657	70.88321889
0.903540903541	70.89877135
0.908424908425	70.94046079
0.913308913309	70.97960103
0.918192918193	70.99707389
0.923076923077	71.03754302
0.927960927961	71.05344928
0.932844932845	71.09409677
0.937728937729	71.13475453
0.942612942613	71.14970856
0.947496947497	71.19144075
0.952380952381	71.2278948
0.957264957265	71.24819843
0.962148962149	71.28853581
0.967032967033	71.30425752
0.971916971917	71.34507984
0.976800976801	71.38366841
0.981684981685	71.40133289
0.986568986569	71.44216681
0.991452991453	71.4579388
0.996336996337	71.49913033
1.00122100122	71.53831565
1.00610500611	71.55456718
1.01098901099	71.59577689
1.01587301587	71.61055622
1.02075702076	71.65186265
1.02564102564	71.69275968
1.03052503053	71.70848554
1.03540903541	71.74927647
1.04029304029	71.78637543
