V	%
0.004	0.0
0.008	0.000415047376644
0.012	0.00233888740119
0.016	0.00762631201311
0.02	0.0188140293353
0.024	0.0386538619047
0.028	0.0723935278942
0.032	0.122860081308
0.036	0.1968077063
0.04	0.299049184288
0.044	0.436306346527
0.048	0.604894102364
0.052	0.846408807753
0.056	1.11694556736
0.06	1.47170962783
0.064	1.87159807316
0.068	2.3501872389
0.072	2.94116887192
0.076	3.57197663572
0.08	4.37680338171
0.084	5.211275747
0.088	6.18234412765
0.092	7.36718857826
0.096	8.56731624138
0.1	9.80393324719
0.104	11.3253944032
0.108	12.8758923713
0.112	14.6277536691
0.116	16.3442679568
0.12	18.2082679783
0.124	20.5873151289
0.128	22.661843809
0.132	24.4681504031
0.136	27.1114108878
0.14	29.5695525619
0.144	31.7885118029
0.148	34.621857596
0.152	37.5111797756
0.156	40.457437565
0.16	43.14002472
0.164	45.7657289558
0.168	48.9616586236
0.172	52.1140226753
0.176	55.2360698523
0.18	58.2482478571
0.184	62.0049361069
0.188	64.2574395579
0.192	66.9305075893
0.196	70.5583702394
0.2	73.4492962759
0.204	76.0806862278
0.208	79.1913725788
0.212	81.654155479
0.216	83.9218122536
0.22	85.7594186582
0.224	88.0384468651
0.228	90.0541358835
0.232	92.0243709917
0.236	93.7160969209
0.24	94.7258539671
0.244	95.978081616
0.248	97.0503360841
0.252	97.9956774895
0.256	98.4389682674
0.26	98.4957989129
0.264	98.2059455749
0.268	98.1566999246
0.272	96.8438381475
0.276	96.510416163
0.28	97.0503360841
0.284	96.4687331592
0.288	96.6430399424
0.292	96.0709068977
0.296	95.2714512708
0.3	96.0292348789
0.304	95.9117807114
0.308	95.0839040798
0.312	95.8568353296
0.316	94.7637448521
0.32	93.7142116571
0.324	94.5477660501
0.328	94.5724055422
0.332	94.4075796243
0.336	93.6517032501
0.34	91.766714489
0.344	92.9905264363
0.348	91.97132148
0.352	93.4641564379
0.356	93.1932428604
0.36	92.9412804073
0.364	92.1910708095
0.368	91.9902669224
0.372	91.5867413082
0.376	91.7742934236
0.38	91.4768664541
0.384	93.3675386585
0.388	93.437631682
0.392	92.2668578826
0.396	92.0186879271
0.4	91.4200414904
0.404	92.022480046
0.408	91.6549490679
0.412	92.6987882133
0.416	92.6968919645
0.42	91.9675346642
0.424	90.8100232427
0.428	91.7155775143
0.432	90.7834984868
0.436	90.2454751933
0.44	90.5391263322
0.444	92.0755242546
0.448	91.0676740635
0.452	91.8368184975
0.456	91.4541341958
0.46	91.3916204857
0.464	90.4368198064
0.468	90.7816079199
0.472	92.2081253063
0.476	90.4747106913
0.48	90.8175968742
0.484	91.3613032322
0.488	91.3859374212
0.492	91.8538729943
0.496	91.3177349646
0.5	92.0262672405
0.504	92.2119178039
0.508	92.1607592379
0.512	92.0641577467
0.516	91.9751139776
0.52	92.0016387335
0.524	92.2554917535
0.528	91.7951351149
0.532	91.5374895973
0.536	94.333705467
0.54	94.3867436149
0.544	92.3388418518
0.548	92.4922902767
0.552	92.3900004178
0.556	92.8446516429
0.56	92.7480452274
0.564	92.0111139169
0.568	92.1266608505
0.572	92.9355920396
0.576	93.3315330373
0.58	92.7821436147
0.584	92.8408705091
0.588	92.7821436147
0.592	93.3864784191
0.596	94.132884913
0.6	94.0722617698
0.604	94.4265197637
0.608	94.2844374679
0.612	93.5891842369
0.616	94.360207874
0.62	94.5079899013
0.624	94.6879630821
0.628	93.7217852885
0.632	94.4341043802
0.636	93.7521025421
0.64	94.7826955977
0.644	94.3848473661
0.648	94.4265197637
0.652	94.966439306
0.656	94.5875641689
0.66	96.0216608687
0.664	96.6809304486
0.668	96.0519671371
0.672	95.9723928695
0.676	96.1694209259
0.68	96.2603719289
0.684	95.5916104986
0.688	94.2598089608
0.692	94.9740239225
0.696	94.6576571924
0.7	94.9058161628
0.704	95.2278826244
0.708	95.6901245268
0.712	95.9136659751
0.716	95.9136659751
0.72	96.0443931269
0.724	96.4763177757
0.728	96.2414211832
0.732	96.4687331592
0.736	96.0349122615
0.74	95.6806432826
0.744	96.2092080597
0.748	96.2489948147
0.752	96.2130001785
0.756	95.8928409508
0.76	95.2960797779
0.764	96.7907996208
0.768	96.3171809831
0.772	97.4178670622
0.776	98.5791652994
0.78	98.4124435115
0.784	97.8630540889
0.788	97.5031077274
0.792	97.7058131664
0.796	97.559949358
0.8	96.4782140245
0.804	97.1242325903
0.808	97.482271718
0.812	97.8270484677
0.816	97.3648175504
0.82	97.9426279777
0.824	98.0941805326
0.828	97.8971634613
0.832	97.2871399104
0.836	97.3193640191
0.84	97.2663148861
0.844	96.8627888931
0.848	97.1450466296
0.852	97.7115019128
0.856	98.0392457571
0.86	97.7664363096
0.864	98.9883686751
0.868	97.2852546467
0.872	98.8936361595
0.876	99.2081180046
0.88	100.0
