V	%
0.004	0.0
0.008	0.000424827924538
0.012	0.00211254694705
0.016	0.00689556721525
0.02	0.0171068523899
0.024	0.035710100491
0.028	0.0662151192642
0.032	0.113267214537
0.036	0.180209830306
0.04	0.275565550725
0.044	0.398382284455
0.048	0.570886161605
0.052	0.782176436986
0.056	1.03395704333
0.06	1.35627795668
0.064	1.7335797083
0.068	2.17785044391
0.072	2.67713733711
0.076	3.27372017615
0.08	4.02008239658
0.084	4.78438980704
0.088	5.72081222247
0.092	6.70750479278
0.096	7.82570963794
0.1	9.18811319296
0.104	10.4893938148
0.108	11.962007998
0.112	13.5455056496
0.116	15.2327351732
0.12	17.1749999579
0.124	19.0035167206
0.128	21.0080170682
0.132	23.0461443234
0.136	25.3604033293
0.14	27.768022169
0.144	30.0028773692
0.148	32.8561766891
0.152	35.7717192316
0.156	38.3463762917
0.16	40.3694794284
0.164	44.0247223066
0.168	46.6723586009
0.172	50.0192695655
0.176	52.8142680234
0.18	56.5031352559
0.184	60.0567979751
0.188	61.9278792793
0.192	65.3677939766
0.196	69.254109016
0.2	71.6130841345
0.204	74.2975601187
0.208	77.0288859851
0.212	80.9880790525
0.216	83.7334461246
0.22	84.6875977574
0.224	87.5535704038
0.228	90.1996376831
0.232	91.8418970503
0.236	92.9379096839
0.24	95.2292900636
0.244	97.6447966027
0.248	98.1662013666
0.252	97.7370105441
0.256	100.0
