V	%
0.004	0.0
0.008	0.000609931424317
0.012	0.00295993190539
0.016	0.00936143030107
0.02	0.0228625204704
0.024	0.0473164597092
0.028	0.0873497758785
0.032	0.146958880725
0.036	0.233053611255
0.04	0.351960728015
0.044	0.509744123239
0.048	0.715285877616
0.052	0.971590601164
0.056	1.2921226601
0.06	1.68611327429
0.064	2.14484709043
0.068	2.67787552944
0.072	3.31275002656
0.076	4.02951478961
0.08	4.88650526889
0.084	5.7568698815
0.088	6.85761935338
0.092	8.0701733582
0.096	9.37830648667
0.1	10.8909677884
0.104	12.4059469097
0.108	14.1803766938
0.112	16.0589443439
0.116	17.8125123722
0.12	20.2782789606
0.124	22.2356606461
0.128	24.7579543004
0.132	27.1218996048
0.136	30.089088586
0.14	32.3547819343
0.144	35.208924456
0.148	37.9330676171
0.152	41.6209765645
0.156	43.6491730568
0.16	47.0141623781
0.164	50.3597035959
0.168	52.9590413122
0.172	56.423062303
0.176	59.7898215623
0.18	62.6649994747
0.184	65.8743979572
0.188	69.0678677054
0.192	72.2524930674
0.196	74.7651989332
0.2	77.1081293537
0.204	79.3856562185
0.208	81.650783618
0.212	84.3208605139
0.216	86.8229368523
0.22	88.7326564001
0.224	90.2781184067
0.228	91.7829040149
0.232	92.9057539162
0.236	93.7421390439
0.24	94.815473464
0.244	95.8428213185
0.248	96.4422578608
0.252	96.5483583215
0.256	97.766689763
0.26	97.5863258036
0.264	97.7737589078
0.268	97.3688249682
0.272	97.2892622626
0.276	96.8135944467
0.28	96.7181030068
0.284	96.6968849653
0.288	97.0116369253
0.292	96.5200608818
0.296	95.6766062557
0.3	95.5422080018
0.304	96.6403102391
0.308	96.3945119641
0.312	96.6173222597
0.316	95.9223942775
0.32	96.4263492796
0.324	96.4192801347
0.328	96.0868394023
0.332	96.6774368618
0.336	96.1593534697
0.34	95.784466401
0.344	96.6173222597
0.348	96.0497131332
0.352	95.9719101122
0.356	95.9701299209
0.36	96.3043402377
0.364	96.3078801136
0.368	95.7986152976
0.372	95.446736715
0.376	95.6730663799
0.38	95.1638121708
0.384	94.9374722526
0.388	95.6430092556
0.392	95.8958664222
0.396	95.4608856116
0.4	95.6359397572
0.404	96.0337942986
0.408	96.3114196359
0.412	96.2265372167
0.416	96.3291084084
0.42	96.4281192175
0.424	96.6297012184
0.428	97.3157901178
0.432	97.117737386
0.436	97.2892622626
0.44	96.5359691095
0.444	96.2123883201
0.448	97.6853366127
0.452	96.6155523218
0.456	97.5969450777
0.46	97.4342592839
0.464	96.7835475758
0.468	98.4969740764
0.472	97.0947494066
0.476	98.0089379088
0.48	97.5969450777
0.484	98.1450958473
0.488	97.9046172858
0.492	98.0107078468
0.496	98.4580778693
0.5	98.7303937464
0.504	98.4138615951
0.508	97.572176907
0.512	97.2415163658
0.516	96.6084831769
0.52	97.4077317821
0.524	98.0319258882
0.528	98.2741740341
0.532	97.9258353273
0.536	98.7586809327
0.54	99.2714852709
0.544	98.2052100959
0.548	98.2299680132
0.552	98.8541624729
0.556	98.3643560138
0.56	99.0327564943
0.564	98.7692899534
0.568	98.758691186
0.572	98.5394105129
0.576	98.7958178087
0.58	98.6366616374
0.584	99.2078208932
0.588	99.9964604777
0.592	99.5703084966
0.596	98.9673218251
0.6	100.0
