V	%
0.004	0.0
0.008	0.000517406796645
0.012	0.00267594484616
0.016	0.00855739913512
0.02	0.0210640532793
0.024	0.0447951335553
0.028	0.0812724513232
0.032	0.137574177266
0.036	0.216595122152
0.04	0.328147176918
0.044	0.481387754727
0.048	0.672145340523
0.052	0.9097404854
0.056	1.20934666175
0.06	1.59819812543
0.064	2.05387106165
0.068	2.56676272404
0.072	3.19661761758
0.076	3.94122511229
0.08	4.70532277925
0.084	5.61061861259
0.088	6.63629621135
0.092	7.81548757893
0.096	9.16900763738
0.1	10.5279060686
0.104	12.1277413401
0.108	13.8982635674
0.112	15.6883850738
0.116	17.5775542173
0.12	19.6318598036
0.124	21.8934496793
0.128	24.0971062014
0.132	26.5191504461
0.136	29.0036361896
0.14	31.6749460706
0.144	34.3778220475
0.148	37.491110064
0.152	40.786910323
0.156	43.1520608992
0.16	45.8698390515
0.164	49.385753731
0.168	52.6057917006
0.172	56.0769723045
0.176	58.602095567
0.18	61.7739814221
0.184	64.5829192043
0.188	67.7444845626
0.192	70.1148003742
0.196	73.6393034872
0.2	76.6529384011
0.204	78.9544463155
0.208	80.8190436863
0.212	82.9519805067
0.216	86.5040109059
0.22	88.5543913191
0.224	89.9665927582
0.228	92.6069646056
0.232	94.2737473542
0.236	95.2937822995
0.24	95.3092577136
0.244	95.7306828689
0.248	96.7335010506
0.252	96.7868235597
0.256	97.7191323912
0.26	98.4759783331
0.264	97.59872373
0.268	96.2209258956
0.272	95.5018974702
0.276	95.7496114034
0.28	95.3832205282
0.284	95.3969841713
0.288	93.6218246853
0.292	94.5128429315
0.296	94.7347413496
0.3	95.0185610284
0.304	94.9514851943
0.308	93.9108095995
0.312	93.2640421918
0.316	93.8574870904
0.32	92.7428486809
0.324	93.1814809695
0.328	92.520959893
0.332	92.4985978423
0.336	93.1832027147
0.34	92.209613272
0.344	93.0043063089
0.348	92.5674057396
0.352	91.4166516104
0.356	91.7382987798
0.36	89.9287556374
0.364	91.2532306187
0.368	91.2291471668
0.372	90.9436157171
0.376	90.1919250364
0.38	90.6443106501
0.384	90.5772344721
0.388	90.2813832134
0.392	90.2916930481
0.396	91.0846646839
0.4	90.8404138452
0.404	90.0921566807
0.408	90.4533726903
0.412	90.6167837078
0.416	91.0709010408
0.42	90.6941999869
0.424	90.9470588634
0.428	90.8438573355
0.432	91.3134401084
0.436	91.0588591429
0.44	90.9332955643
0.444	90.5187470715
0.448	90.8576209786
0.452	90.0870014195
0.456	90.9229754115
0.46	89.0996686259
0.464	91.1173568615
0.468	89.4574411452
0.472	90.5445522685
0.476	90.1196736488
0.48	90.7182834389
0.484	91.0829529129
0.488	91.2068050644
0.492	90.721716955
0.496	89.4453992473
0.5	90.1798831385
0.504	90.8421256162
0.508	91.1053049894
0.512	90.7079632861
0.516	91.4716958647
0.52	91.9705176947
0.524	91.0296304038
0.528	91.7245451109
0.532	91.7606608306
0.536	93.6459184553
0.54	91.4441689224
0.544	91.2721594973
0.548	91.6660676845
0.552	91.593826271
0.556	91.1448738296
0.56	91.1104702249
0.564	91.3787945413
0.568	91.6419838886
0.572	92.2491821121
0.576	91.9137616694
0.58	92.1339386863
0.584	92.8133779794
0.588	92.6396368349
0.592	92.8047695976
0.596	93.3242516815
0.6	93.3775841647
0.604	93.9159645168
0.608	94.1843091254
0.612	93.7301914486
0.616	93.6510737166
0.62	93.8970459564
0.624	93.8368467848
0.628	93.9280064147
0.632	93.487662699
0.636	94.2943876597
0.64	94.2376216604
0.644	94.1034593302
0.648	94.1963510234
0.652	93.8901593197
0.656	93.0129047166
0.66	93.7714724036
0.664	95.0890806967
0.668	94.8241895525
0.672	95.288617408
0.676	95.0615633847
0.68	95.4726587569
0.684	94.1137894571
0.688	94.8327879601
0.692	94.4732837216
0.696	94.7467732734
0.7	94.6676655155
0.704	95.6446781563
0.708	94.7192563053
0.712	95.0219945445
0.716	95.4073043241
0.72	94.2806240167
0.724	94.4663970849
0.728	95.2266961473
0.732	95.3591367324
0.736	95.4554516236
0.74	95.4021490628
0.744	94.9583618568
0.748	95.5775920041
0.752	96.683632006
0.756	97.4576747632
0.76	96.6010604656
0.764	96.7937105403
0.768	97.9530730512
0.772	97.0568899135
0.776	96.5735434975
0.78	96.1848005457
0.784	95.9491381406
0.788	96.4307727856
0.792	96.9880820162
0.796	97.0500029329
0.8	97.4301574512
0.804	97.2478278732
0.808	96.9984021689
0.812	97.1704215683
0.816	96.817784018
0.82	97.454241247
0.824	97.5901253223
0.828	98.1199172409
0.832	98.0941120439
0.836	97.4370344576
0.84	97.8825434088
0.844	98.1147623236
0.848	98.1938700814
0.852	98.3762099775
0.856	98.5327439886
0.86	98.8045117953
0.864	99.3394789234
0.868	98.3796531238
0.872	98.5688696824
0.876	98.5189806894
0.88	98.682391707
0.884	99.2397109117
0.888	99.5097569733
0.892	99.5888850233
0.896	99.6336190989
0.9	100.0
