amplitude_cal,power,rabi_measured_no_ang,target power,rabi_des_no_cg,closest level,waist_size,cg_ang
0.1,0.000117491225,454.13363802748603,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.10202702702702704,0.000122268291,463.2739459536639,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.10405405405405406,0.000126255632,470.76735105231313,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.10608108108108108,0.00013117207,479.8457379695266,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.10810810810810811,0.000135925904,488.4634479036186,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.11013513513513515,0.000140052623,495.82289772315846,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.11216216216216217,0.000145960104,506.1719069723458,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.11418918918918919,0.000151588829,515.839452355791,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.11621621621621622,0.000155669084,522.7356753975826,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.11824324324324326,0.000159927396,529.8371288525419,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.12027027027027028,0.000166299418,540.2892422154578,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1222972972972973,0.000170782281,547.522991283581,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.12432432432432433,0.000176852336,557.1682443980521,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.12635135135135137,0.000181559721,564.5347875410912,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1283783783783784,0.000186437464,572.0678603015215,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1304054054054054,0.000190324135,578.0000659690238,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.13243243243243244,0.000196727109,587.6423144819671,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.13445945945945947,0.000201953255,595.3966466731565,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.13648648648648648,0.000206753582,602.4312290270176,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.13851351351351351,0.00021280814,611.1883586449063,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.14054054054054055,0.000217925874,618.4938048460002,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.14256756756756758,0.000224274656,627.4383432753868,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.14459459459459462,0.000229996309,635.3914827057188,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.14662162162162162,0.000235083076,642.3794482143559,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.14864864864864866,0.000242051276,651.8304490560129,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1506756756756757,0.000247532909,659.1699922254533,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1527027027027027,0.000253881677,667.5697282344267,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.15472972972972973,0.000259131048,674.4359028021354,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.15675675675675677,0.000265913375,683.2050168198944,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1587837837837838,0.000271936995,690.8998568911727,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.16081081081081083,0.000277085695,697.4097397393775,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.16283783783783784,0.00028279188,704.5542244040965,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.16486486486486487,0.000290038763,713.5246443653898,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1668918918918919,0.000295752659,720.5187461866868,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.16891891891891891,0.000301574968,727.576395343847,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.17094594594594595,0.000308465766,735.841778411768,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.17297297297297298,0.000315170648,743.7959991570698,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.17500000000000002,0.000319514133,748.9037274183281,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.17702702702702705,0.000327690184,758.4250550811646,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.17905405405405406,0.000334890588,766.7122932324557,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.1810810810810811,0.000340418686,773.014519220117,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.18310810810810813,0.000348223024,781.8252582688374,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
0.18513513513513513,0.000357188779,791.8261847355171,0.00026988520132397505,688.2884651454572,0.1587837837837838,100,-0.45643546458763845
