V	%
0	0.0
0.004	0.00363881722287
0.008	0.000992315389297
0.012	0.00165394142501
0.016	0.00926226522434
0.02	0.0190206289686
0.024	0.0282828940571
0.028	0.0600390735422
0.032	0.107342601051
0.036	0.160765800561
0.04	0.251237928323
0.044	0.369662135273
0.048	0.523646631853
0.052	0.702936977058
0.056	0.940446811911
0.06	1.23783065665
0.064	1.56812832918
0.068	1.97351612277
0.072	2.44804007926
0.076	2.98921874602
0.08	3.64452137595
0.084	4.37474890277
0.088	5.2320012467
0.092	6.16252437142
0.096	7.16979120013
0.1	8.28919837507
0.104	9.62610092356
0.108	10.9620129014
0.112	12.4289190765
0.116	14.1121623615
0.12	15.8086372306
0.124	17.7368368274
0.128	19.9529884397
0.132	21.8411614639
0.136	23.9137490676
0.14	26.5015518224
0.144	28.7056300803
0.148	31.0772561508
0.152	33.8933053106
0.156	36.5801730761
0.16	39.5696625667
0.164	42.337451895
0.168	45.6004070059
0.172	48.7216333246
0.176	52.1485024239
0.18	55.6061033584
0.184	58.9971154237
0.188	63.0011022057
0.192	65.9567060233
0.196	68.8389072965
0.2	73.6931951765
0.204	76.5258770867
0.208	80.0654322986
0.212	83.3898507403
0.216	86.8098864677
0.22	89.1115431842
0.224	92.1439862684
0.228	94.6795479257
0.232	97.401247142
0.236	100.0
