V	%
0.004	0.0
0.008	0.0090221643718
0.012	0.00918925130486
0.016	0.00651583670539
0.02	0.0225555936726
0.024	0.049288156831
0.028	0.0805319863593
0.032	0.135333936647
0.036	0.210352250852
0.04	0.317116019224
0.044	0.453619446805
0.048	0.636069751489
0.052	0.868309654729
0.056	1.18709630377
0.06	1.52927402841
0.064	1.93009686459
0.068	2.42498491225
0.072	3.00124035238
0.076	3.66136956207
0.08	4.42124526787
0.084	5.26432605491
0.088	6.22736923166
0.092	7.40895153909
0.096	8.63882054301
0.1	9.9655950817
0.104	11.4315460788
0.108	13.2204620663
0.112	14.7293530389
0.116	16.4785045347
0.12	18.6588854133
0.124	20.7136229811
0.128	22.8351913016
0.132	25.3213252492
0.136	27.6684546069
0.14	29.9313700053
0.144	32.8479021578
0.148	35.8341083709
0.152	38.7463676887
0.156	42.3167479831
0.16	45.0816443472
0.164	48.1932199449
0.168	51.3634421327
0.172	54.8475828902
0.176	58.9405876774
0.18	62.0280221052
0.184	65.8122804993
0.188	69.3740416428
0.192	72.9513203455
0.196	76.6493395457
0.2	80.5163908456
0.204	83.8056176939
0.208	88.3453569359
0.212	91.3448259383
0.216	94.2494359097
0.22	97.0195047935
0.224	100.0
