V	%
0.008	0.0
0.012	0.00955955042046
0.016	0.019622263235
0.02	0.0432694703574
0.024	0.0666654602777
0.028	0.113205111148
0.032	0.190436457533
0.036	0.290057088475
0.04	0.443262045455
0.044	0.635207812486
0.048	0.88174406237
0.052	1.2022411304
0.056	1.60952874839
0.06	2.08524280966
0.064	2.66032614758
0.068	3.33150835065
0.072	4.13551797831
0.076	5.05323574428
0.08	6.10000806374
0.084	7.34853783669
0.088	8.78473638015
0.092	10.1993009116
0.096	11.8782614599
0.1	13.6631345458
0.104	15.6955467658
0.108	17.890725435
0.112	20.1477880354
0.116	22.6747811619
0.12	25.4948560139
0.124	28.1634848791
0.128	31.1093368226
0.132	34.132678041
0.136	37.4918616269
0.14	40.8807219257
0.144	44.2570083118
0.148	47.8868785124
0.152	51.2679507569
0.156	55.9546452687
0.16	59.8135533645
0.164	63.8805030964
0.168	67.7630576872
0.172	72.4662753036
0.176	77.0889920485
0.18	80.6157645121
0.184	84.8255482682
0.188	89.5261744808
0.192	92.4478311735
0.196	96.1537942766
0.2	100.0
