V	%
0.012	0.0
0.016	0.00604158377564
0.02	0.0141541078309
0.024	0.0260644055956
0.028	0.0466049534126
0.032	0.0907933478967
0.036	0.138779004998
0.04	0.215590613292
0.044	0.311907297633
0.048	0.44171055379
0.052	0.602756327511
0.056	0.800740486142
0.06	1.04671066514
0.064	1.31909014603
0.068	1.68174482427
0.072	2.08893300169
0.076	2.54583324211
0.08	3.1142398893
0.084	3.69352098681
0.088	4.39000427126
0.092	5.20127408177
0.096	6.12146173658
0.1	7.12812543146
0.104	8.33709049853
0.108	9.46302852036
0.112	10.738103876
0.116	12.1243385663
0.12	13.7016547014
0.124	15.32764555
0.128	17.2170398808
0.132	18.9443539238
0.136	20.8244271048
0.14	22.8910942131
0.144	25.1238128957
0.148	27.6675723147
0.152	30.0161116157
0.156	33.2865644688
0.16	35.4008713123
0.164	37.9743205034
0.168	42.1105483926
0.172	44.1294648006
0.176	46.9306647829
0.18	50.7012188396
0.184	53.9924392723
0.188	57.8609978444
0.192	60.5944774968
0.196	63.6433493104
0.2	66.5603674303
0.204	70.6837444761
0.208	73.4831461909
0.212	76.7102176659
0.216	79.38666984
0.22	81.7512905929
0.224	85.046061842
0.228	88.3283830834
0.232	90.0800079734
0.236	93.4371706698
0.24	95.1139640283
0.244	98.1485730359
0.248	100.0
