V	%
0.04	0.0
0.044	0.00504713853112
0.048	0.000704286539457
0.052	0.00492984522423
0.056	0.00293444780319
0.06	0.00610357083462
0.064	0.00504722548271
0.068	0.00539928263228
0.072	0.00727738508356
0.076	0.0075120603118
0.08	0.00328650495277
0.084	0.00610357083462
0.088	0.0069252409824
0.092	0.00575151368504
0.096	0.00375594236082
0.1	0.00762944223314
0.104	0.00798158633431
0.108	0.00528190071094
0.112	0.00105634535191
0.116	0.00375603097529
0.12	0.00821634935762
0.124	0.0048123763513
0.128	0.00809888130407
0.132	0.00234754152221
0.136	0.00352135408418
0.14	0.00680785903695
0.144	0.00633833467731
0.148	0.00176072050583
0.152	0.00352126713259
0.156	0.00281706588185
0.16	0.00950737075715
0.164	0.00622103970755
0.168	0.00434302423196
0.172	0.00187801381272
0.176	0.00457761417148
0.18	0.0064556279842
0.184	0.0105637169525
0.188	0.000352144101167
0.192	0.0106812719577
0.196	0.00880325645799
0.2	0.00845102540524
0.204	0.00821626322542
0.208	0.00856849427817
0.212	0.00610357083462
0.216	0.00633824606285
0.22	0.00821626322542
0.224	0.00492975658567
0.228	0.00903801863781
0.232	0.0133807836779
0.236	0.0098595157018
0.24	0.008568320375
0.244	0.00821626322542
0.248	0.0100942778816
0.252	0.0116202362317
0.256	0.0120897622543
0.26	0.0126764954755
0.264	0.0118549122794
0.268	0.0100943648332
0.272	0.0181932469808
0.276	0.016902051654
0.28	0.015963000838
0.284	0.0200710887773
0.288	0.0157282378388
0.292	0.0179583108978
0.296	0.0179583974397
0.3	0.015963000838
0.304	0.0190147432013
0.308	0.0220664857812
0.312	0.0245314081887
0.316	0.0251182283616
0.32	0.0260573661291
0.324	0.0223012485748
0.328	0.0273483879624
0.332	0.0316911525687
0.336	0.0325128227165
0.34	0.034156161301
0.344	0.0333344919967
0.348	0.0383815452391
0.352	0.0368556721777
0.356	0.0395553578252
0.36	0.0423723384183
0.364	0.0438981228652
0.368	0.051292803015
0.372	0.0550487470146
0.376	0.0566921742135
0.38	0.0637345344791
0.384	0.0593916841262
0.388	0.0673731868588
0.392	0.0733592906521
0.396	0.0777020540052
0.4	0.0850966436365
0.404	0.0913176015498
0.408	0.0937825248488
0.412	0.104228770615
0.416	0.110919169021
0.42	0.119018043625
0.424	0.125943206019
0.428	0.135450576824
0.432	0.146131586336
0.436	0.154934591917
0.44	0.168667591585
0.444	0.175710038851
0.448	0.195546377057
0.452	0.208692309868
0.456	0.21761277432
0.46	0.234397443378
0.464	0.252003534791
0.468	0.276886991212
0.472	0.295080162737
0.476	0.316677019012
0.48	0.339095579849
0.484	0.36902610002
0.488	0.397900269249
0.492	0.428300303899
0.496	0.460930694996
0.5	0.490274188315
0.504	0.523608581214
0.508	0.564337637971
0.512	0.609761678049
0.516	0.656828910353
0.52	0.701666029617
0.524	0.749320076696
0.528	0.807538086279
0.532	0.859652463067
0.536	0.932894237081
0.54	0.998976210514
0.544	1.07127895557
0.548	1.15003738855
0.552	1.230204471
0.556	1.32609948115
0.56	1.41143079389
0.564	1.50580017721
0.568	1.62000570979
0.572	1.7230607326
0.576	1.84700833996
0.58	1.96708285655
0.584	2.10699341636
0.588	2.23751411798
0.592	2.38927951471
0.596	2.55595163585
0.6	2.73037059407
0.604	2.90690198425
0.608	3.09364517336
0.612	3.27663247801
0.616	3.48285961907
0.62	3.70199789016
0.624	3.92477480086
0.628	4.1643373446
0.632	4.40331209753
0.636	4.65496322565
0.64	4.92703836133
0.644	5.20474684173
0.648	5.51895905946
0.652	5.83094046767
0.656	6.16956656106
0.66	6.50514120317
0.664	6.83461118343
0.668	7.20328620829
0.672	7.59296917557
0.676	7.98864035513
0.68	8.40309040275
0.684	8.84617921409
0.688	9.24806979399
0.692	9.72602016744
0.696	10.1816684706
0.7	10.6525766812
0.704	11.1536485135
0.708	11.6804266865
0.712	12.2312655545
0.716	12.7843356659
0.72	13.3317711794
0.724	13.9339028089
0.728	14.538147521
0.732	15.1449753556
0.736	15.7736343772
0.74	16.4287017868
0.744	17.1064240617
0.748	17.849405263
0.752	18.5152726961
0.756	19.2269155617
0.76	20.0553447495
0.764	20.8172255342
0.768	21.6029307408
0.772	22.4072992094
0.776	23.1211733424
0.78	24.0155686855
0.784	24.9155993977
0.788	25.69637309
0.792	26.5404156309
0.796	27.5569915241
0.8	28.2585672128
0.804	29.1661376736
0.808	29.9598037224
0.812	31.0285230951
0.816	32.0160620258
0.82	33.1259848355
0.824	33.988718112
0.828	35.0525985131
0.832	36.1213215008
0.836	37.104017604
0.84	38.1981864631
0.844	39.2560050757
0.848	40.3828873011
0.852	41.5109853546
0.856	42.4585434243
0.86	43.6787267768
0.864	44.9340549107
0.868	45.9967228578
0.872	47.1575345185
0.876	48.3389458492
0.88	49.6330460049
0.884	50.7502396833
0.888	51.9898071188
0.892	53.3130006302
0.896	54.4592671795
0.9	55.6322024173
0.904	56.8802495607
0.908	58.2167653665
0.912	59.1703782358
0.916	60.611089422
0.92	61.7803942864
0.924	63.2211052315
0.928	64.5345928442
0.932	65.8759582254
0.936	67.1591503911
0.94	68.5574695449
0.944	70.2271880316
0.948	71.6594260168
0.952	73.3388434133
0.956	75.4847758444
0.96	77.3726175002
0.964	79.7063574098
0.968	82.4811594936
0.972	84.845201598
0.976	88.1264928294
0.98	91.7216159135
0.984	95.5506163583
0.988	100.0
