V	%
0.156	0.0
0.16	0.00444397103564
0.164	0.00458733377502
0.168	0.00387051195427
0.172	0.0022936137735
0.176	0.010321474481
0.18	0.00831448298991
0.184	0.00329705693482
0.188	0.0030103294251
0.192	0.00917466757948
0.196	0.00716778128627
0.2	0.00860121256003
0.204	0.00745451082696
0.208	0.0104647330233
0.212	0.00759766116916
0.216	0.00845774156167
0.22	0.00960465366096
0.224	0.00344042170516
0.228	0.00473059234678
0.232	0.0147655507144
0.236	0.011468281353
0.24	0.00960475985955
0.244	0.0120417384328
0.248	0.00917466757948
0.252	0.00931803234983
0.256	0.0149089154848
0.26	0.0134752738448
0.264	0.0108949315314
0.268	0.0117549036943
0.272	0.0177759853079
0.276	0.0136186376144
0.28	0.0123284669433
0.284	0.0172024230597
0.288	0.021646604491
0.292	0.0210731484413
0.296	0.0192095202195
0.3	0.0163423436679
0.304	0.0229367756624
0.308	0.0182059713894
0.312	0.0210731484413
0.316	0.0282410363294
0.32	0.0266640309752
0.324	0.022220061041
0.328	0.0242270527587
0.332	0.0245137810337
0.336	0.0278108379656
0.34	0.0302479219839
0.344	0.0315383052876
0.348	0.0344053756406
0.352	0.0412864299175
0.356	0.0412864299175
0.36	0.0397095297352
0.364	0.0478807551836
0.368	0.048024117923
0.372	0.046590476283
0.376	0.048454212234
0.38	0.0556219935203
0.384	0.0594927180189
0.388	0.0655134828322
0.392	0.0652268596667
0.396	0.068954114933
0.4	0.0807092342034
0.404	0.0855833995086
0.408	0.0923210907518
0.412	0.0946148086929
0.416	0.102642774539
0.42	0.106656653265
0.424	0.111817654545
0.428	0.122282494798
0.432	0.13489779439
0.436	0.145219478177
0.44	0.14952008662
0.444	0.161705402309
0.448	0.173890717703
0.452	0.189946543433
0.456	0.202848466191
0.46	0.22105475126
0.464	0.238544232641
0.468	0.249439367327
0.472	0.27194616253
0.476	0.289292152484
0.48	0.314379505724
0.484	0.337602989234
0.488	0.362977179037
0.492	0.383907087362
0.496	0.41487201775
0.5	0.447700503804
0.504	0.480959170677
0.508	0.515364561565
0.512	0.554500852386
0.516	0.597364163295
0.52	0.639080720755
0.524	0.68423793298
0.528	0.73856977031
0.532	0.787167313524
0.536	0.857555223832
0.54	0.910453586238
0.544	0.983135071143
0.548	1.05352278424
0.552	1.12935827013
0.556	1.2066271662
0.56	1.29636775622
0.564	1.38668205116
0.568	1.48086679021
0.572	1.58436987567
0.576	1.69274702901
0.58	1.81015561007
0.584	1.93774224869
0.588	2.06919971995
0.592	2.19750332268
0.596	2.33756204379
0.6	2.49410682149
0.604	2.65509561576
0.608	2.82826957972
0.612	3.00130001959
0.616	3.19798448818
0.62	3.41158517357
0.624	3.61873435349
0.628	3.83763916984
0.632	4.07288611837
0.636	4.31028358835
0.64	4.57362830549
0.644	4.84041423371
0.648	5.11666069612
0.652	5.39720820143
0.656	5.70298614286
0.66	6.0265411631
0.664	6.34120714355
0.668	6.66089094851
0.672	7.04637572945
0.676	7.40648522858
0.68	7.80171814528
0.684	8.23536899057
0.688	8.61612346027
0.692	9.04088679634
0.696	9.52227546782
0.7	9.95004939264
0.704	10.4343064268
0.708	10.8437312486
0.712	11.4112772349
0.716	11.9249219325
0.72	12.4688139195
0.724	13.0208770756
0.728	13.6632553331
0.732	14.2156070915
0.736	14.8628583573
0.74	15.4911874656
0.744	16.1483301234
0.748	16.8153673226
0.752	17.4389645597
0.756	18.1472875498
0.76	18.910371366
0.764	19.6677205172
0.768	20.3340382564
0.772	21.1577608787
0.776	21.921850697
0.78	22.6650074133
0.784	23.4907357114
0.788	24.3103047857
0.792	25.211006492
0.796	26.0074924727
0.8	26.9252602454
0.804	27.7177286051
0.808	28.6739158663
0.812	29.6288065512
0.816	30.5722317913
0.82	31.6005252461
0.824	32.3552955199
0.828	33.6152372981
0.832	34.5135484471
0.836	35.4932516318
0.84	36.4463227533
0.844	37.5325842139
0.848	38.7298332086
0.852	39.5556326197
0.856	40.6300524077
0.86	41.9945403398
0.864	43.0097644216
0.868	43.959873874
0.872	45.0461353345
0.876	46.2951891081
0.88	47.342968297
0.884	48.48694875
0.888	49.337903805
0.892	50.5114779904
0.896	51.6835757564
0.9	52.7624418745
0.904	53.8161396921
0.908	55.1081135316
0.912	56.1499782125
0.916	57.0808424082
0.92	58.3121358804
0.924	59.6573826767
0.928	61.2039040577
0.932	62.4958737764
0.936	64.0216649454
0.94	65.7072955886
0.944	67.5083600959
0.948	69.4026480096
0.952	71.9066741855
0.956	74.1309974704
0.96	76.8422044975
0.964	79.9826057082
0.968	83.3390677737
0.972	87.0359051501
0.976	91.0139221312
0.98	95.384123323
0.984	100.0
