V	%
0.288	0.0112032120699
0.292	0.012022832844
0.296	0.0128461638277
0.3	0.0137746645674
0.304	0.0146948318194
0.308	0.0157780881842
0.312	0.0168191790039
0.316	0.0179802724267
0.32	0.0192650759985
0.324	0.0206953603851
0.328	0.022045490985
0.332	0.0235832678495
0.336	0.0251826675258
0.34	0.0271050062124
0.344	0.0289268027018
0.348	0.0310214926589
0.352	0.0332538021741
0.356	0.0355834007818
0.36	0.0381877482949
0.364	0.0409514876491
0.368	0.0437675825201
0.372	0.047128544979
0.376	0.0504394637979
0.38	0.0539310903017
0.384	0.0581950779524
0.388	0.0623951175959
0.392	0.0667591758786
0.396	0.0715078076844
0.4	0.076582151573
0.404	0.0824839833906
0.408	0.088409453108
0.412	0.0947811022269
0.416	0.102232773537
0.42	0.109746787327
0.424	0.118126736104
0.428	0.126965911423
0.432	0.136508165784
0.436	0.147236667383
0.44	0.157769009526
0.444	0.169492384003
0.448	0.182698476201
0.452	0.195952412702
0.456	0.21132529446
0.46	0.227267324888
0.464	0.246557538524
0.468	0.264393653691
0.472	0.284946618073
0.476	0.305791348705
0.48	0.330118127276
0.484	0.355458962871
0.488	0.384310559837
0.492	0.413339120697
0.496	0.442874722912
0.5	0.479881517537
0.504	0.514133232595
0.508	0.555066930241
0.512	0.598985286477
0.516	0.643472845607
0.52	0.685889246704
0.524	0.739254157279
0.528	0.795139757615
0.532	0.849427796019
0.536	0.917950421696
0.54	0.990438154108
0.544	1.06872356525
0.548	1.14146686461
0.552	1.22157982101
0.556	1.31710297531
0.56	1.40209757655
0.564	1.49675919473
0.568	1.60783606176
0.572	1.71431854195
0.576	1.83195166627
0.58	1.95719422566
0.584	2.09904302869
0.588	2.25075092795
0.592	2.39130753619
0.596	2.54090951745
0.6	2.6951535748
0.604	2.88706141953
0.608	3.07394410459
0.612	3.27480149674
0.616	3.46221022846
0.62	3.69666339125
0.624	3.9168068046
0.628	4.15676272342
0.632	4.42098353229
0.636	4.67754633213
0.64	4.92166565569
0.644	5.21713664381
0.648	5.50877949787
0.652	5.78769204575
0.656	6.17126807134
0.66	6.52239689207
0.664	6.89151997683
0.668	7.23709715365
0.672	7.61804120507
0.676	7.98032045113
0.68	8.45932468062
0.684	8.84136884755
0.688	9.33176186294
0.692	9.77305490121
0.696	10.2194674692
0.7	10.7453670498
0.704	11.2808082835
0.708	11.7605946622
0.712	12.3032326616
0.716	12.8593065072
0.72	13.3784341778
0.724	13.9954389465
0.728	14.5817381427
0.732	15.2227309889
0.736	15.8656462451
0.74	16.5032802962
0.744	17.1716224883
0.748	17.8898632455
0.752	18.5769182081
0.756	19.3421762935
0.76	20.0143565514
0.764	20.8405498407
0.768	21.5755825755
0.772	22.3427614536
0.776	23.154559404
0.78	23.9591603984
0.784	24.8299710475
0.788	25.8370439236
0.792	26.6598749931
0.796	27.4947048579
0.8	28.4418046864
0.804	29.5573061309
0.808	30.1459968288
0.812	31.2581480399
0.816	32.2047633655
0.82	33.1446646208
0.824	34.2126692762
0.828	35.2816326631
0.832	36.3117375488
0.836	37.2881022838
0.84	38.3738611683
0.844	39.4653718716
0.848	40.6293286466
0.852	41.74099545
0.856	42.8382719565
0.86	43.8482208371
0.864	45.1052606718
0.868	46.2442715889
0.872	47.5204983276
0.876	48.554441279
0.88	49.7409524101
0.884	50.8247904066
0.888	51.988273048
0.892	53.0927377584
0.896	54.3617728684
0.9	55.5746764213
0.904	56.5328060393
0.908	57.7495407134
0.912	58.777247248
0.916	59.9532027231
0.92	60.9612377555
0.924	62.3041585567
0.928	63.708481846
0.932	65.2596350998
0.936	66.6188703204
0.94	68.0390373202
0.944	69.8847781268
0.948	71.8754109816
0.952	74.1193780566
0.956	76.6166587084
0.96	78.8390300639
0.964	81.7806008129
0.968	84.9212743744
0.972	88.3085680858
0.976	92.2763987102
0.98	96.1540326487
0.984	100.0
