V	uW
0.0	0.108588502
0.02442002442	0.00924830612
0.04884004884	0.00511243403
0.0732600732601	0.00461119276
0.0976800976801	0.00434164216
0.1221001221	0.00500873787
0.14652014652	0.00633360608
0.17094017094	0.00770933362
0.19536019536	0.00898249564
0.21978021978	0.00954957002
0.2442002442	0.00917830256
0.26862026862	0.0088485681
0.29304029304	0.00856376037
0.31746031746	0.00809840284
0.34188034188	0.00790853161
0.3663003663	0.00749742224
0.39072039072	0.00662858657
0.41514041514	0.00615899198
0.43956043956	0.00534440581
0.46398046398	0.00494346919
0.4884004884	0.00435181358
0.512820512821	0.00389154264
0.537240537241	0.00343550965
0.561660561661	0.00301677394
0.586080586081	0.00325241856
0.610500610501	0.00378304366
0.634920634921	0.00411786338
0.659340659341	0.00422381907
0.683760683761	0.00389747568
0.708180708181	0.00382881638
0.732600732601	0.00377965392
0.757020757021	0.00385000876
0.781440781441	0.00388984711
0.805860805861	0.00428061186
0.830280830281	0.00443233983
0.854700854701	0.00494177366
0.879120879121	0.00481971307
0.903540903541	0.00473155781
0.927960927961	0.00474173056
0.952380952381	0.00473325468
0.976800976801	0.00460356464
1.00122100122	0.00412040624
1.02564102564	0.00407717726
1.05006105006	0.00378812981
1.07448107448	0.00381016907
1.0989010989	0.00407802458
1.12332112332	0.00414414014
1.14774114774	0.00418228474
1.17216117216	0.0041000634
1.19658119658	0.00428061186
1.221001221	0.00416109414
1.24542124542	0.00402292777
1.26984126984	0.0037711767
1.29426129426	0.00400936528
1.31868131868	0.00468917616
1.3431013431	0.00491465046
1.36752136752	0.00498246111
1.39194139194	0.0051706377
1.41636141636	0.00488243979
1.44078144078	0.00512995113
1.4652014652	0.00515198995
1.48962148962	0.005206239
1.51404151404	0.00498500441
1.53846153846	0.00544188428
1.56288156288	0.00540797895
1.5873015873	0.00473240558
1.61172161172	0.00441623449
1.63614163614	0.00495194641
1.66056166056	0.00708122894
1.68498168498	0.0117500569
1.7094017094	0.0209046185
1.73382173382	0.0390425186
1.75824175824	0.0763855041
1.78266178266	0.147664949
1.80708180708	0.274955738
1.8315018315	0.496251118
1.85592185592	0.858709427
1.88034188034	1.44889486
1.90476190476	2.39969791
1.92918192918	3.86125839
1.9536019536	6.88537375
1.97802197802	10.5132722
2.00244200244	15.6442966
2.02686202686	22.7918208
2.05128205128	32.6790723
2.0757020757	46.0875126
2.10012210012	64.0290891
2.12454212454	87.2364617
2.14896214896	116.55729
2.17338217338	151.57125
2.1978021978	192.931606
2.22222222222	240.321096
2.24664224664	293.530931
2.27106227106	353.621668
2.29548229548	418.196607
2.3199023199	487.781916
2.34432234432	560.765911
2.36874236874	636.121433
2.39316239316	713.606365
2.41758241758	794.832304
2.442002442	879.640749
2.46642246642	964.641222
2.49084249084	1054.75215
2.51526251526	1150.68676
2.53968253968	1247.14198
2.5641025641	1344.76833
2.58852258852	1441.80923
2.61294261294	1534.58363
2.63736263736	1620.74901
2.66178266178	1698.29815
2.6862026862	1768.318
2.71062271062	1831.06004
2.73504273504	1888.53149
2.75946275946	1943.24239
2.78388278388	1996.61497
2.8083028083	2049.65286
2.83272283272	2103.10891
2.85714285714	2155.81199
2.88156288156	2208.59912
2.90598290598	2258.87611
2.9304029304	2305.38892
2.95482295482	2349.55922
2.97924297924	2390.04847
3.00366300366	2420.24823
V	uW
1.0	0.125289887
1.02442002442	0.00756612639
1.04884004884	0.00384904197
1.07326007326	0.00241494558
1.09768009768	0.00187669147
1.1221001221	0.00142489631
1.14652014652	0.0025683693
1.17094017094	0.00377202447
1.19536019536	0.00544697087
1.21978021978	0.00507231146
1.2442002442	0.00399410771
1.26862026862	0.0038847614
1.29304029304	0.00524438359
1.31746031746	0.0055190208
1.34188034188	0.00626155661
1.3663003663	0.00629970121
1.39072039072	0.00608100903
1.41514041514	0.00638785558
1.43956043956	0.00693628222
1.46398046398	0.00688627111
1.4884004884	0.0069117001
1.51282051282	0.00702443703
1.53724053724	0.0070752959
1.56166056166	0.00678201184
1.58608058608	0.00667690259
1.6105006105	0.00804839217
1.63492063492	0.0094783692
1.65934065934	0.00765508545
1.68376068376	0.0114593144
1.70818070818	0.0204782538
1.7326007326	0.0385652932
1.75702075702	0.0762227614
1.78144078144	0.150149631
1.80586080586	0.279630257
1.83028083028	0.505136995
1.8547008547	0.882856966
1.87912087912	1.49335244
1.90354090354	2.47997286
1.92796092796	4.52635913
1.95238095238	7.06798437
1.9768009768	10.7624846
2.00122100122	15.9925476
2.02564102564	23.1770828
2.05006105006	33.2115414
2.07448107448	46.9135557
2.0989010989	65.0822476
2.12332112332	88.2551321
2.14774114774	117.133473
2.17216117216	151.404223
2.19658119658	191.052735
2.221001221	237.515298
2.24542124542	289.088435
2.26984126984	345.947512
2.29426129426	409.545435
2.31868131868	478.846807
2.3431013431	552.423706
2.36752136752	634.426309
2.39194139194	717.831776
2.41636141636	806.949043
2.44078144078	899.657141
2.4652014652	993.60093
2.48962148962	1088.20456
2.51404151404	1180.38454
2.53846153846	1265.29532
2.56288156288	1345.856
2.5873015873	1426.41645
2.61172161172	1500.11736
2.63614163614	1574.48719
2.66056166056	1649.94493
2.68498168498	1727.49406
2.7094017094	1805.79582
2.73382173382	1888.2805
2.75824175824	1956.79488
2.78266178266	2028.06969
2.80708180708	2095.4127
2.8315018315	2156.98336
2.85592185592	2203.9141
2.88034188034	2250.25951
2.90476190476	2286.65001
2.92918192918	2319.77785
2.9536019536	2340.52422
