V	uW
0.0	0.00442810189
0.02442002442	0.00430349756
0.04884004884	0.00445776882
0.0732600732601	0.00454592364
0.0976800976801	0.00496381292
0.1221001221	0.00515368548
0.14652014652	0.00501128117
0.17094017094	0.00496466068
0.19536019536	0.00496974684
0.21978021978	0.00474596806
0.2442002442	0.00485277152
0.26862026862	0.00489091567
0.29304029304	0.00492990715
0.31746031746	0.00502653874
0.34188034188	0.00500619546
0.3663003663	0.00500450037
0.39072039072	0.00480784657
0.41514041514	0.00456118165
0.43956043956	0.00458830618
0.46398046398	0.0046891766
0.4884004884	0.00451795179
0.512820512821	0.00436537562
0.537240537241	0.00428569713
0.561660561661	0.00435605196
0.586080586081	0.00439419612
0.610500610501	0.00439165326
0.634920634921	0.00436876668
0.659340659341	0.00428315383
0.683760683761	0.00408904377
0.708180708181	0.00417550305
0.732600732601	0.00457220128
0.757020757021	0.00481632245
0.781440781441	0.00482395146
0.805860805861	0.00470867167
0.830280830281	0.00466713734
0.854700854701	0.00470104311
0.879120879121	0.00464509897
0.903540903541	0.0043526609
0.927960927961	0.00416872226
0.952380952381	0.00421873336
0.976800976801	0.00438995773
1.00122100122	0.00455100979
1.02564102564	0.00479597917
1.05006105006	0.00534016698
1.07448107448	0.00536474953
1.0989010989	0.00526727018
1.12332112332	0.0052164113
1.14774114774	0.00523590726
1.17216117216	0.0052181055
1.19658119658	0.00519352517
1.221001221	0.00505027309
1.24542124542	0.00493414554
1.26984126984	0.00492143082
1.29426129426	0.00496466068
1.31868131868	0.00495194641
1.3431013431	0.00489006835
1.36752136752	0.00476631223
1.39194139194	0.00464933736
1.41636141636	0.00452981919
1.44078144078	0.00458576332
1.4652014652	0.00464594674
1.48962148962	0.00459932581
1.51404151404	0.00460780258
1.53846153846	0.00489769647
1.56288156288	0.00512486587
1.5873015873	0.00523760235
1.61172161172	0.0053249094
1.63614163614	0.00595979532
1.66056166056	0.00783393794
1.68498168498	0.0116975034
1.7094017094	0.0201671675
1.73382173382	0.0377295137
1.75824175824	0.072508378
1.78266178266	0.138450631
1.80708180708	0.256762888
1.8315018315	0.462080635
1.85592185592	0.806640799
1.88034188034	1.38724147
1.90476190476	2.29048351
1.92918192918	4.37142899
1.9536019536	6.86708745
1.97802197802	10.5453146
2.00244200244	15.74608
2.02686202686	23.0164169
2.05128205128	33.3368807
2.0757020757	47.5234119
2.10012210012	66.7940476
2.12454212454	92.3676707
2.14896214896	125.175065
2.17338217338	164.957179
2.1978021978	213.699503
2.22222222222	271.335099
2.24664224664	337.012345
2.27106227106	409.837667
2.29548229548	490.921782
2.3199023199	576.523482
2.34432234432	668.864057
2.36874236874	765.246339
2.39316239316	863.073219
2.41758241758	961.893878
2.442002442	1061.88352
2.46642246642	1166.16301
2.49084249084	1270.64937
2.51526251526	1381.2423
2.53968253968	1497.2731
2.5641025641	1613.30367
2.58852258852	1730.92389
2.61294261294	1847.79125
2.63736263736	1952.86283
2.66178266178	2040.70169
2.6862026862	2123.93934
2.71062271062	2194.87934
2.73504273504	2257.87237
2.75946275946	2318.94106
2.78388278388	2378.00227
2.8083028083	2439.32195
2.83272283272	2505.49358
2.85714285714	2576.18283
2.88156288156	2649.04718
2.90598290598	2715.4698
2.9304029304	2768.6751
2.95482295482	2811.08846
2.97924297924	2853.25083
3.00366300366	2880.69039
V	uW
1.0	0.00849849169
1.02442002442	0.00845356674
1.04884004884	0.0084891667
1.07326007326	0.00811620371
1.09768009768	0.00775002196
1.1221001221	0.00772628717
1.14652014652	0.00713039228
1.17094017094	0.00711513559
1.19536019536	0.0074016393
1.21978021978	0.00691339563
1.2442002442	0.00660570043
1.26862026862	0.00733128447
1.29304029304	0.00817723311
1.31746031746	0.00752115703
1.34188034188	0.00757794894
1.3663003663	0.00785173793
1.39072039072	0.00781528886
1.41514041514	0.00808738321
1.43956043956	0.00833150526
1.46398046398	0.00856969251
1.4884004884	0.00848747206
1.51282051282	0.00766525776
1.53724053724	0.00697951164
1.56166056166	0.00735077998
1.58608058608	0.00769577113
1.6105006105	0.00746266871
1.63492063492	0.00819079649
1.65934065934	0.0104896083
1.68376068376	0.0144998173
1.70818070818	0.0232475088
1.7326007326	0.0404352001
1.75702075702	0.0744935633
1.78144078144	0.139360267
1.80586080586	0.257099828
1.83028083028	0.461120493
1.8547008547	0.796575819
1.87912087912	1.36367078
1.90354090354	2.29375496
1.92796092796	4.34869708
1.95238095238	6.82120435
1.9768009768	10.4432302
2.00122100122	15.6880396
2.02564102564	23.0340829
2.05006105006	33.4218385
2.07448107448	47.7261383
2.0989010989	67.1708985
2.12332112332	92.768074
2.14774114774	126.294079
2.17216117216	167.829785
2.19658119658	217.123219
2.221001221	274.449878
2.24542124542	337.81401
2.26984126984	408.785534
2.29426129426	487.564801
2.31868131868	569.241703
2.3431013431	655.611628
2.36752136752	747.10889
2.39194139194	843.390939
2.41636141636	939.923513
2.44078144078	1049.69169
2.4652014652	1165.91202
2.48962148962	1281.27355
2.51404151404	1404.16401
2.53846153846	1521.28225
2.56288156288	1642.16512
2.5873015873	1746.81854
2.61172161172	1844.1102
2.63614163614	1930.02482
2.66056166056	2010.50192
2.68498168498	2078.84889
2.7094017094	2149.7889
2.73382173382	2225.9159
2.75824175824	2301.37329
2.78266178266	2385.53109
2.80708180708	2475.29382
2.8315018315	2552.3412
2.85592185592	2623.69961
2.88034188034	2683.17852
2.90476190476	2726.51273
2.92918192918	2768.42411
2.9536019536	2807.07283
2.97802197802	2821.12742
3.00244200244	2836.35268
3.02686202686	2848.98491
3.05128205128	2861.28232
3.0757020757	2871.15341
3.10012210012	2880.35558
3.12454212454	2889.47416
3.14896214896	2892.65322
3.17338217338	2910.63939
3.1978021978	2921.26345
3.22222222222	2930.88355
3.24664224664	2929.37807
3.27106227106	2939.91831
3.29548229548	2952.38337
3.3199023199	2959.32661
3.34432234432	2971.28968
3.36874236874	2978.7349
3.39316239316	2980.99359
3.41758241758	2982.66695
3.442002442	2983.5871
3.46642246642	2980.82619
3.49084249084	2972.29341
3.51526251526	2980.24109
3.53968253968	2984.08885
3.5641025641	2996.72107
3.58852258852	2993.12384
3.61294261294	2992.78903
3.63736263736	2996.38626
3.66178266178	2997.80886
3.6862026862	2997.97603
3.71062271062	2996.5539
3.73504273504	2996.72107
3.75946275946	2999.73274
3.78388278388	3000.48548
3.8083028083	3005.08668
3.83272283272	3002.40959
