V	%
0.004	0.0
0.008	0.00033975815177
0.012	0.00100185228767
0.016	0.00340919586882
0.02	0.00936803120289
0.024	0.0200341118334
0.028	0.0379861227475
0.032	0.0659682547612
0.036	0.108487386372
0.04	0.167834703238
0.044	0.248836544264
0.048	0.353040664006
0.052	0.491560328243
0.056	0.684966409593
0.06	0.886240410322
0.064	1.15745374056
0.068	1.48055944558
0.072	1.80555362483
0.076	2.22554936663
0.08	2.747590849
0.084	3.33213679119
0.088	4.03653614598
0.092	4.84852752947
0.096	5.73648302447
0.1	6.63843909121
0.104	7.86522750002
0.108	9.08181634378
0.112	10.3328994112
0.116	11.6094768896
0.12	13.2978868267
0.124	15.3006380991
0.128	16.9026593629
0.132	18.7575386749
0.136	20.6607090654
0.14	22.9463130314
0.144	25.3794907189
0.148	27.7796709219
0.152	30.1606626584
0.156	32.8328974851
0.16	36.1215242874
0.164	39.3978495431
0.168	42.2587585851
0.172	45.5509915014
0.176	48.8471152359
0.18	52.5562746397
0.184	55.7093188053
0.188	59.9196880495
0.192	63.3579911511
0.196	68.1700161413
0.2	71.5379534831
0.204	74.7555282544
0.208	80.0991087959
0.212	83.7316821154
0.216	87.6288598118
0.22	91.3456054048
0.224	94.9480990553
0.228	100.0
V	%
0.008	0.0
0.012	0.000964751288456
0.016	0.00347841873282
0.02	0.00919613035733
0.024	0.0198910228571
0.028	0.0380413651291
0.032	0.0665443576243
0.036	0.109418340857
0.04	0.168982257182
0.044	0.251322610649
0.048	0.360419315308
0.052	0.507539726392
0.056	0.689197615805
0.06	0.905200561979
0.064	1.16216846348
0.068	1.47755332338
0.072	1.84980191528
0.076	2.31208235622
0.08	2.81736838426
0.084	3.41551844148
0.088	4.09724314277
0.092	4.9079544867
0.096	5.8158858988
0.1	6.83381819945
0.104	7.90955246668
0.108	9.12607692676
0.112	10.4093395951
0.116	11.8498463933
0.12	13.6350190165
0.124	15.4354265938
0.128	17.1727513971
0.132	19.105720866
0.136	21.3672012898
0.14	23.5655975462
0.144	25.9971231466
0.148	28.6258167325
0.152	31.8847123627
0.156	34.089206199
0.16	37.299340817
0.164	39.4416637389
0.168	42.7679091587
0.172	46.0636792791
0.176	49.2668114846
0.18	53.295473524
0.184	57.1601976588
0.188	60.8606640446
0.192	65.3062176908
0.196	69.4456244751
0.2	72.7604547195
0.204	77.3736922666
0.208	82.0602662675
0.212	85.6286665205
0.216	89.5575702292
0.22	93.4406404716
0.224	97.2687217006
0.228	100.0
