amplitude_cal,power,rabi,target power,rabi_freq,closest level,waist_size
0.1,0.000141872079,16.634439330924643,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.10202702702702704,0.000147082741,16.93715875565147,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.10405405405405406,0.000150675216,17.142754761101088,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.10608108108108108,0.000157705334,17.538114140841508,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.10810810810810811,0.000162768862,17.817442441490655,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.11013513513513515,0.000169628664,18.18902088969975,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.11216216216216217,0.000174924484,18.47077005188948,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.11418918918918919,0.000178253715,18.645713029131343,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.11621621621621622,0.000184656703,18.977641552702394,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.11824324324324326,0.00019085838,19.29369094657155,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.12027027027027028,0.000198353038,19.668857288449324,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1222972972972973,0.000206420649,20.06486631470169,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.12432432432432433,0.000211089311,20.29050341219361,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.12635135135135137,0.00021810396,20.624882183865882,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1283783783783784,0.000220821545,20.752977872320663,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1304054054054054,0.000223802388,20.892579289671637,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.13243243243243244,0.00022966339,21.164381749820773,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.13445945945945947,0.000235656029,21.43872623548036,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.13648648648648648,0.000238272958,21.557434693065346,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.13851351351351351,0.000245488918,21.881427284870217,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.14054054054054055,0.000255577266,22.32650845435274,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.14256756756756758,0.000258008367,22.432444190372205,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.14459459459459462,0.000261995767,22.605121113522014,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.14662162162162162,0.000268785836,22.896172615226657,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.14864864864864866,0.00027142599,23.00834687597263,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1506756756756757,0.000276551466,23.224570086234806,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1527027027027027,0.000288141891,23.70625228701448,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.15472972972972973,0.000289620686,23.76700676982444,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.15675675675675677,0.000290812983,23.81587797907205,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1587837837837838,0.000296782411,24.059066926507896,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.16081081081081083,0.000301931141,24.26686393528223,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.16283783783783784,0.000310200034,24.596913932139977,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.16486486486486487,0.000318755367,24.93379898408489,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1668918918918919,0.000320869061,25.01633146302419,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.16891891891891891,0.000331251649,25.41784490547963,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.17094594594594595,0.000337646925,25.66203543838272,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.17297297297297298,0.000345582899,25.961861138282785,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.17500000000000002,0.000356910081,26.383907055037042,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.17702702702702705,0.000357808167,26.417080859458,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.17905405405405406,0.000364118227,26.648999618952637,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1810810810810811,0.000379022385,27.18893090119876,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.18310810810810813,0.000381461257,27.27626610353493,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.18513513513513513,0.000384163373,27.372702599153577,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.18716216216216217,0.000396226067,27.799131169036755,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1891891891891892,0.000393237482,27.694093505644105,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.19121621621621623,0.000404092338,28.07372289680434,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.19324324324324327,0.000411014073,28.313140694519422,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.19527027027027027,0.000420305005,28.63136027000244,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.1972972972972973,0.000420777244,28.647440317866227,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.19932432432432434,0.000428759697,28.9178951418539,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.20135135135135135,0.000432553468,29.0455496998049,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.20337837837837838,0.000436718867,29.18506589661574,0.001619985920947161,56.21022465354566,0.24594594594594596,100
0.20540540540540542,0.00043945972,29.276505568796612,0.001619985920947161,56.21022465354566,0.24594594594594596,100
