V	MHz
0.0	72.95645334
0.004884004884	80.69852742
0.00976800976801	80.70029504
0.014652014652	80.70075324
0.019536019536	80.70141865
0.02442002442	80.70159859
0.029304029304	80.70189849
0.034188034188	80.70208276
0.039072039072	80.70210135
0.043956043956	80.7021863
0.04884004884	80.70220073
0.0537240537241	80.70227561
0.0586080586081	80.7021985
0.0634920634921	80.70236587
0.0683760683761	80.70233322
0.0732600732601	80.70232033
0.0781440781441	80.70239193
0.0830280830281	80.70227972
0.0879120879121	80.70239345
0.0927960927961	80.70228221
0.0976800976801	80.70240923
0.102564102564	80.70239844
0.107448107448	80.70243028
0.112332112332	80.70235264
0.117216117216	80.70251051
0.1221001221	80.70244012
0.126984126984	80.70241362
0.131868131868	80.70235467
0.136752136752	80.70251713
0.141636141636	80.70243494
0.14652014652	80.70243035
0.151404151404	80.70244784
0.156288156288	80.70248121
0.161172161172	80.70242825
0.166056166056	80.70238487
0.17094017094	80.70246266
0.175824175824	80.70249227
0.180708180708	80.70244353
0.185592185592	80.7025254
0.190476190476	80.70245525
0.19536019536	80.70253177
0.200244200244	80.70250248
0.205128205128	80.70256049
0.210012210012	80.70253839
0.214896214896	80.70249883
0.21978021978	80.70257721
0.224664224664	80.7025664
0.229548229548	80.70251494
0.234432234432	80.70259548
0.239316239316	80.70260213
0.2442002442	80.70265242
0.249084249084	80.70258748
0.253968253968	80.70264647
0.258852258852	80.70262687
0.263736263736	80.70264734
0.26862026862	80.7026672
0.273504273504	80.70267867
0.278388278388	80.70268849
0.283272283272	80.70270599
0.288156288156	80.70269892
0.29304029304	80.70272293
0.297924297924	80.70271388
0.302808302808	80.70264212
0.307692307692	80.70274754
0.312576312576	80.70270353
0.31746031746	80.70270093
0.322344322344	80.70271048
0.327228327228	80.70270404
0.332112332112	80.70268092
0.336996336996	80.70271819
0.34188034188	80.70279926
0.346764346764	80.70270558
0.351648351648	80.70279737
0.356532356532	80.70285475
0.361416361416	80.70281631
0.3663003663	80.70284372
0.371184371184	80.70284989
0.376068376068	80.70279291
0.380952380952	80.70276354
0.385836385836	80.7029046
0.39072039072	80.702887
0.395604395604	80.70286211
0.400488400488	80.70284432
0.405372405372	80.70288695
0.410256410256	80.70290905
0.41514041514	80.70287885
0.420024420024	80.70292049
0.424908424908	80.70289812
0.429792429792	80.70293945
0.434676434676	80.70294763
0.43956043956	80.7029368
0.444444444444	80.70290227
0.449328449328	80.70295868
0.454212454212	80.70299477
0.459096459096	80.70305577
0.46398046398	80.70301104
0.468864468864	80.70303955
0.473748473748	80.70296469
