V	%
0	0.0
0.004	2.13003664136e-06
0.008	0.000321692529062
0.012	0.00170334766348
0.016	0.00544457238351
0.02	0.0134289696577
0.024	0.0279646666454
0.028	0.0519298079576
0.032	0.088597555501
0.036	0.140930535632
0.04	0.213996097518
0.044	0.313279111116
0.048	0.440506847837
0.052	0.609718188745
0.056	0.809671086906
0.06	1.06090701503
0.064	1.35569745017
0.068	1.69425688962
0.072	2.10924422554
0.076	2.59360239529
0.08	3.14349253727
0.084	3.78309495758
0.088	4.50924250032
0.092	5.33291150088
0.096	6.26982538512
0.1	7.25154262971
0.104	8.37396839848
0.108	9.59001661248
0.112	10.9411236058
0.116	12.4173328842
0.12	13.966449588
0.124	15.6759147354
0.128	17.4927241276
0.132	19.2939297344
0.136	21.2718978162
0.14	23.4050929183
0.144	25.6402576702
0.148	27.9564020088
0.152	30.4872349971
0.156	33.0751115188
0.16	35.7571446753
0.164	38.4558597047
0.168	41.3154587542
0.172	44.2633031466
0.176	47.4960587969
0.18	50.5918741089
0.184	54.0288253245
0.188	57.0963922858
0.192	60.6834726768
0.196	63.5701166836
0.2	67.0436954075
0.204	70.1651118075
0.208	73.3345556528
0.212	76.7787880944
0.216	79.7801558853
0.22	82.8615406125
0.224	85.6468203737
0.228	89.1470754995
0.232	91.7375836006
0.236	94.6375556729
0.24	96.9666192466
0.244	100.0
