V	%
0.004	0.0
0.008	0.000321302720059
0.012	0.00170699784718
0.016	0.00542879099948
0.02	0.0132808019943
0.024	0.0275193022628
0.028	0.0513620806988
0.032	0.0874438589286
0.036	0.139794427601
0.04	0.212085159367
0.044	0.311233904288
0.048	0.436645913094
0.052	0.600629172956
0.056	0.796431730949
0.06	1.03642187068
0.064	1.32270771303
0.068	1.6627339086
0.072	2.06818766894
0.076	2.53733448106
0.08	3.0780194159
0.084	3.69352404573
0.088	4.40271539156
0.092	5.21362266294
0.096	6.11923115247
0.1	7.06728681784
0.104	8.16167157899
0.108	9.36653717577
0.112	10.7463541889
0.116	12.1160058127
0.12	13.6325220915
0.124	15.230359947
0.128	16.9632906556
0.132	18.7269835881
0.136	20.6386101725
0.14	22.7746803857
0.144	24.9639834517
0.148	27.2182902179
0.152	29.5282399332
0.156	32.1375379022
0.16	34.7377318407
0.164	37.5768204915
0.168	40.3602661932
0.172	43.184102994
0.176	46.2719680279
0.18	49.1998701447
0.184	52.4035673637
0.188	55.6067395256
0.192	58.7890373403
0.196	62.535459897
0.2	65.5940523755
0.204	69.1991216526
0.208	72.4089240989
0.212	75.785848941
0.216	78.8895600479
0.22	82.099354538
0.224	85.3224252971
0.228	88.4606074966
0.232	91.4767753206
0.236	94.495582486
0.24	97.2093218877
0.244	100.0
