V	%
0	0.0
0.004	1.20469325693e-05
0.008	0.00025683987598
0.012	0.000278736074529
0.016	0.000273957816968
0.02	0.000479774975901
0.024	0.000774767489833
0.028	0.000780341184348
0.032	0.000748890505842
0.036	0.000812188094093
0.04	0.000803034072259
0.044	0.000737344145927
0.048	0.000899770774847
0.052	0.00109842156502
0.056	0.00129229746349
0.06	0.00115813671251
0.064	0.00123536806739
0.068	0.00132494184535
0.072	0.00140893918914
0.076	0.00150129809229
0.08	0.00143840017941
0.084	0.00143282656317
0.088	0.0014590991522
0.092	0.00170034722715
0.096	0.00159843454852
0.1	0.00148935753631
0.104	0.00178793053411
0.108	0.00185879228787
0.112	0.00155504120059
0.116	0.00154986733799
0.12	0.00156459575882
0.124	0.00161754421292
0.128	0.00186277244711
0.132	0.00179589226154
0.136	0.00199772855676
0.14	0.0022226540494
0.144	0.00228475801257
0.148	0.00219001240718
0.152	0.00239463382759
0.156	0.00239782003711
0.16	0.00253715402448
0.164	0.00263747528127
0.168	0.00293286551368
0.172	0.00288549067582
0.176	0.00305149771034
0.18	0.00325373242851
0.184	0.00376728075569
0.188	0.00388870152166
0.192	0.00405749438585
0.196	0.00413393038206
0.2	0.00433815619743
0.204	0.00453680769209
0.208	0.00488673639147
0.212	0.00506190026574
0.216	0.00539709991808
0.22	0.00562361886773
0.224	0.00584536159497
0.228	0.0062239531863
0.232	0.00652053712206
0.236	0.00702094915473
0.24	0.00742223300776
0.244	0.00784899542182
0.248	0.0083088006407
0.252	0.00879408457717
0.256	0.00915635358618
0.26	0.00984347311339
0.264	0.0104083772204
0.268	0.0113912853247
0.272	0.0123897206526
0.276	0.0130250847246
0.28	0.0140923906308
0.284	0.0149164560342
0.288	0.0159614659882
0.292	0.0170351415738
0.296	0.0181498216917
0.3	0.0196395073594
0.304	0.0210145445122
0.308	0.0224437231962
0.312	0.0241240986311
0.316	0.0257606885572
0.32	0.0273439323891
0.324	0.0294853074508
0.328	0.031654152249
0.332	0.0340236424569
0.336	0.0362852445812
0.34	0.0387084730444
0.344	0.041884120992
0.348	0.0448220957126
0.352	0.0474336251273
0.356	0.0516053112899
0.36	0.0555572387776
0.364	0.0595370477316
0.368	0.0639002105663
0.372	0.0679222059363
0.376	0.0734836565766
0.38	0.0786438279821
0.384	0.0841578310664
0.388	0.0906135447734
0.392	0.097263076768
0.396	0.104387308973
0.4	0.112065343609
0.404	0.120894473829
0.408	0.129426936281
0.412	0.139616832754
0.416	0.149597081259
0.42	0.160419889429
0.424	0.172607434775
0.428	0.184747504386
0.432	0.198525239508
0.436	0.213414493273
0.44	0.227797466525
0.444	0.244965218993
0.448	0.264075247369
0.452	0.282872724285
0.456	0.303897330738
0.46	0.328371287464
0.464	0.353493952691
0.468	0.377690975717
0.472	0.405705319622
0.476	0.437074106946
0.48	0.466880290392
0.484	0.497030683093
0.488	0.537422429884
0.492	0.575057027975
0.496	0.616690795323
0.5	0.656837332744
0.504	0.714183236595
0.508	0.758352747675
0.512	0.809527614543
0.516	0.87887458614
0.52	0.935328371676
0.524	1.00040965019
0.528	1.07266096077
0.532	1.13845157304
0.536	1.22161535182
0.54	1.29977615937
0.544	1.39909234141
0.548	1.48832302945
0.552	1.58582713066
0.556	1.70377753875
0.56	1.81416352302
0.564	1.93101064394
0.568	2.06794936571
0.572	2.20287907299
0.576	2.33765108619
0.58	2.49271190787
0.584	2.6408392308
0.588	2.79538764455
0.592	2.96392140858
0.596	3.15266584635
0.6	3.35102216361
0.604	3.55776944837
0.608	3.76944174185
0.612	4.01223637104
0.616	4.24297546518
0.62	4.47966401599
0.624	4.71875526857
0.628	5.01453684782
0.632	5.29771223078
0.636	5.56831985861
0.64	5.87580136673
0.644	6.22153678582
0.648	6.55210348365
0.652	6.90504844833
0.656	7.20555819657
0.66	7.6348109498
0.664	8.0264419852
0.668	8.42189453861
0.672	8.89568095916
0.676	9.32630056145
0.68	9.77746462042
0.684	10.2219109866
0.688	10.7248281525
0.692	11.1838929622
0.696	11.6848339033
0.7	12.2351581566
0.704	12.811952645
0.708	13.4306247519
0.712	13.9841083663
0.716	14.5154700351
0.72	15.1803637451
0.724	15.8326153146
0.728	16.3967663318
0.732	17.1920311564
0.736	17.7285285676
0.74	18.4949524232
0.744	19.3237996849
0.748	20.0068628124
0.752	20.849139589
0.756	21.5219369459
0.76	22.2804585635
0.764	23.0512307869
0.768	23.931432576
0.772	24.7492180821
0.776	25.4085802099
0.78	26.4460164487
0.784	27.3123942919
0.788	28.1214859586
0.792	28.9380811272
0.796	29.9767077036
0.8	30.9548870988
0.804	31.741456675
0.808	32.6615640065
0.812	33.5777159138
0.816	34.5183662148
0.82	35.4230648319
0.824	36.6552689983
0.828	37.4240635096
0.832	38.2924147597
0.836	39.3879288547
0.84	40.401268254
0.844	41.5671050185
0.848	42.5049845187
0.852	43.1509171314
0.856	44.6916671588
0.86	45.4604616702
0.864	46.8190872412
0.868	47.9410702405
0.872	48.8038856814
0.876	49.8476522271
0.88	51.0786688739
0.884	51.8917130686
0.888	52.9939475961
0.892	53.9784431302
0.896	55.3019058792
0.9	56.2125276915
0.904	57.2464128782
0.908	58.4647916897
0.912	59.8115596769
0.916	61.2950376959
0.92	63.0143467247
0.924	64.2793587125
0.928	66.2795542823
0.932	68.0150835873
0.936	70.4079816528
0.94	72.5982181631
0.944	75.5015462112
0.948	77.894051333
0.952	81.1075168205
0.956	84.4967686301
0.96	87.9716203205
0.964	91.5954321004
0.968	94.9329476323
0.972	96.9840877218
0.976	98.9489438015
0.98	100.0
