V	%
0.004	0.0
0.008	0.000227921839051
0.012	0.000497634760693
0.016	0.00070300877286
0.02	0.000854269345988
0.024	0.000959087507718
0.028	0.00109500838812
0.032	0.00122496456786
0.036	0.00117724444915
0.04	0.00134767833961
0.044	0.00132424354039
0.048	0.00119513938894
0.052	0.00117937410097
0.056	0.00119641852049
0.06	0.00120834800561
0.064	0.00132722739874
0.068	0.00143246822347
0.072	0.00147422506575
0.076	0.00163187819682
0.08	0.00163954695406
0.084	0.00172561663969
0.088	0.00172093107057
0.092	0.00175288807955
0.096	0.00194718161048
0.1	0.00177504299322
0.104	0.00183853133215
0.108	0.00203793912726
0.112	0.00200044309664
0.116	0.0021401997799
0.12	0.00211804260421
0.124	0.00213551345677
0.128	0.00209972206917
0.132	0.00204816539359
0.136	0.00211633787741
0.14	0.00216065072077
0.144	0.00210398279705
0.148	0.00217556557225
0.152	0.00211292993183
0.156	0.00243590352697
0.16	0.00284707796758
0.164	0.00298683465085
0.168	0.00307247723322
0.172	0.00319646871228
0.176	0.00336349457338
0.18	0.00357057187974
0.184	0.00364982559043
0.188	0.0040401212329
0.192	0.00413343475075
0.196	0.00418882354292
0.2	0.00432304271256
0.204	0.00433241695061
0.208	0.00448538149653
0.212	0.00480920711996
0.216	0.00494939023625
0.22	0.005234868471
0.224	0.00545898944287
0.228	0.00565924993649
0.232	0.00606445892242
0.236	0.00650631341871
0.24	0.00682587756026
0.244	0.00731289324193
0.248	0.00776113811792
0.252	0.008179981986
0.256	0.00862353760661
0.26	0.00932657982389
0.264	0.009802945906
0.268	0.0102878319359
0.272	0.0110177184897
0.276	0.0113973630246
0.28	0.0121387533846
0.284	0.0130475982169
0.288	0.0136811873946
0.292	0.0148661363074
0.296	0.0155696042037
0.3	0.0170021118199
0.304	0.0182168814714
0.308	0.0194580756449
0.312	0.0208292230659
0.316	0.0221773568427
0.32	0.0236750582786
0.324	0.0253474514844
0.328	0.026868580347
0.332	0.0288068446646
0.336	0.0307233871202
0.34	0.0326079687967
0.344	0.0352096518274
0.348	0.0379238254633
0.352	0.0404539317509
0.356	0.043394360367
0.36	0.0461166239151
0.364	0.0493476457842
0.368	0.0529519099119
0.372	0.0568041628622
0.376	0.0609653259142
0.38	0.0652994899166
0.384	0.0699924011406
0.388	0.075341498388
0.392	0.0805052486529
0.396	0.087233252727
0.4	0.0926525338147
0.404	0.101683234392
0.408	0.108664757514
0.412	0.114151776107
0.416	0.122864940739
0.42	0.131548460316
0.424	0.141188837817
0.428	0.152353376631
0.432	0.163306196889
0.436	0.176236249736
0.44	0.188112067963
0.444	0.202265652697
0.448	0.216516625018
0.452	0.233091985795
0.456	0.248456423364
0.46	0.267140180495
0.464	0.286679192225
0.468	0.307272426009
0.472	0.329161185138
0.476	0.354415791947
0.48	0.380347806482
0.484	0.407058879825
0.488	0.436644715871
0.492	0.469185677561
0.496	0.505778419967
0.5	0.539187352171
0.504	0.576554914187
0.508	0.622982774082
0.512	0.662907575424
0.516	0.710533573076
0.52	0.756643885297
0.524	0.811573286774
0.528	0.869305423149
0.532	0.925602308242
0.536	0.995816233403
0.54	1.06007581293
0.544	1.12766659685
0.548	1.21195452964
0.552	1.28283412599
0.556	1.37719966839
0.56	1.45942145354
0.564	1.55526301555
0.568	1.65747124793
0.572	1.7706001036
0.576	1.87921738992
0.58	2.00545999139
0.584	2.13271428638
0.588	2.27400944621
0.592	2.40889574477
0.596	2.54348678245
0.6	2.71623705884
0.604	2.86659784988
0.608	3.05903932098
0.612	3.24777079953
0.616	3.42250274961
0.62	3.61203466559
0.624	3.84828551259
0.628	4.05367232613
0.632	4.28806818105
0.636	4.53271050969
0.64	4.76710636461
0.644	5.04265500978
0.648	5.30205539827
0.652	5.59312025766
0.656	5.8705669571
