V	%
0.012	0.0
0.016	4.32836794011e-05
0.02	0.000137218584338
0.024	0.000163925705939
0.028	0.000467833013883
0.032	0.000601367825154
0.036	0.000972963674393
0.04	0.000975265155472
0.044	0.00099460556389
0.048	0.00102361490898
0.052	0.00124602009928
0.056	0.00124463866741
0.06	0.00129298679123
0.064	0.0011921451615
0.068	0.00112998181353
0.072	0.00123358567325
0.076	0.00128746151642
0.08	0.00140073603304
0.084	0.00134870327603
0.088	0.00147441140384
0.092	0.00159228960692
0.096	0.00159044805991
0.1	0.00184140112209
0.104	0.00178983001937
0.108	0.00197769896008
0.112	0.00205920108678
0.116	0.00203203238332
0.12	0.00190678826379
0.124	0.0021301142276
0.128	0.00222220524963
0.132	0.00230094587065
0.136	0.00241053656893
0.14	0.0025325601541
0.144	0.00252933708467
0.148	0.0025012468834
0.152	0.00367036785436
0.156	0.00363261179471
0.16	0.003277133375
0.164	0.00357275001836
0.168	0.0028309405666
0.172	0.00342678233831
0.176	0.00361004759256
0.18	0.00394849115915
0.184	0.00411748216057
0.188	0.00423075667719
0.192	0.00447848585509
0.196	0.0043684344079
0.2	0.00443290159094
0.204	0.00448677498958
0.208	0.00465023990134
0.212	0.00473542575584
0.216	0.00448861807574
0.22	0.0049163888047
0.224	0.00493711064499
0.228	0.00546664540688
0.232	0.0060680124534
0.236	0.00665003990635
0.24	0.00694243673966
0.244	0.0076644457584
0.248	0.00799229554059
0.252	0.00849328333598
0.256	0.00923233046722
0.26	0.00974298719928
0.264	0.0104576271327
0.268	0.0111294481103
0.272	0.0117975829156
0.276	0.0125799154555
0.28	0.0135791230218
0.284	0.0141404309885
0.288	0.0151143130281
0.292	0.0162258767821
0.296	0.0170625418398
0.3	0.0184701854306
0.304	0.0193059289
0.308	0.0208968410044
0.312	0.0224357122939
0.316	0.0239686008191
0.32	0.0253421729834
0.324	0.02700214464
0.328	0.0289370199725
0.332	0.0311933038373
0.336	0.0333759123314
0.34	0.0356064025869
0.344	0.0381394202668
0.348	0.0406254729749
0.352	0.0435719894849
0.356	0.0467446014317
0.36	0.0499038517508
0.364	0.0540609378919
0.368	0.0579468033607
0.372	0.0622512338152
0.376	0.0667905055158
0.38	0.070914422353
0.384	0.0762756223894
0.388	0.0810815022031
0.392	0.0879129608733
0.396	0.0945966891752
0.4	0.10102511333
0.404	0.108698070168
0.408	0.116412198348
0.412	0.125078018832
0.416	0.134745836454
0.42	0.143681602922
0.424	0.154392628862
0.428	0.165821978553
0.432	0.178212179392
0.436	0.192318120794
0.44	0.205733233991
0.444	0.22170596627
0.448	0.238127086275
0.452	0.253665144649
0.456	0.273389701224
0.46	0.294011061317
0.464	0.314751331568
0.468	0.337683264586
0.472	0.362051868647
0.476	0.389614109074
0.48	0.419692781849
0.484	0.449172119799
0.488	0.480646317628
0.492	0.515263792663
0.496	0.556026035669
0.5	0.591453415658
0.504	0.637486498497
0.508	0.682764692826
0.512	0.732233991939
0.516	0.788360444581
0.52	0.837234910428
0.524	0.89894335735
0.528	0.964367022163
0.532	1.03345817222
0.536	1.09848256356
0.54	1.17726819112
0.544	1.25199836819
0.548	1.33807472927
0.552	1.43171510439
0.556	1.52540139142
0.56	1.63289429242
0.564	1.73892930203
0.568	1.85034095894
0.572	1.97583302638
0.576	2.09029758617
0.58	2.23994013033
0.584	2.38220135749
0.588	2.51694313352
0.592	2.67538022357
0.596	2.84985709758
0.6	3.01690593688
0.604	3.19443571377
0.608	3.40878377372
0.612	3.60672725319
0.616	3.83173844981
0.62	4.04827356867
0.624	4.27442316547
0.628	4.53602392755
0.632	4.78349980673
0.636	5.0607302781
0.64	5.3389637045
0.644	5.62321194578
0.648	5.91156050827
0.652	6.26721254404
0.656	6.59853109823
0.66	6.94479591599
0.664	7.33311875225
0.668	7.67446351591
0.672	8.03321415825
0.676	8.49913717823
0.68	8.90628138551
0.684	9.39384855845
0.688	9.74649340408
0.692	10.3180933913
0.696	10.6978228304
0.7	11.2288042117
0.704	11.8073087327
0.708	12.277973202
0.712	12.8295158088
0.716	13.2617964267
0.72	13.9353474082
0.724	14.4900874621
0.728	15.1778065857
0.732	15.7919529183
0.736	16.4362618715
0.74	17.0293874972
0.744	17.8400248139
0.748	18.4212697452
0.752	19.1181257125
0.756	19.9109421234
0.76	20.5908912586
0.764	21.4115811223
0.768	21.869907951
0.772	22.8966817741
0.776	23.6415212678
0.78	24.3365475486
0.784	25.1709477027
0.788	26.3188166416
0.792	26.9727203808
0.796	27.8391046032
0.8	28.7630703067
0.804	29.6440788026
0.808	30.4405429977
0.812	31.2699218126
0.816	32.3030987689
0.82	33.2078618632
0.824	34.2675436968
0.828	35.0365972703
0.832	36.0930774921
0.836	37.0261768705
0.84	37.7728427008
0.844	38.8695332918
0.848	39.7231244663
0.852	40.8380920945
0.856	41.6848322433
0.86	42.6535766927
0.864	43.867702936
0.868	44.8273071918
0.872	45.6434252385
0.876	46.9498657711
0.88	47.5699491462
0.884	48.5880406273
0.888	49.4197020009
0.892	50.5319226095
0.896	51.7168101745
0.9	52.4726161984
0.904	53.3865227456
0.908	54.4256449834
0.912	55.4853202078
0.916	56.4362420311
0.92	57.6837143088
