V	uW
1.0	0.010798999
1.02442002442	0.0125519275
1.04884004884	0.0130037225
1.07326007326	0.0157577205
1.09768009768	0.0123917232
1.1221001221	0.0145599977
1.14652014652	0.0149168589
1.17094017094	0.0192144149
1.19536019536	0.0176869595
1.21978021978	0.0211623004
1.2442002442	0.0231135786
1.26862026862	0.0237289708
1.29304029304	0.0271992278
1.31746031746	0.0278197021
1.34188034188	0.0275611729
1.3663003663	0.0281663901
1.39072039072	0.0271051395
1.41514041514	0.0260176112
1.43956043956	0.0265567142
1.46398046398	0.0265702749
1.4884004884	0.02706191
1.51282051282	0.0274340248
1.53724053724	0.0276018586
1.56166056166	0.028533421
1.58608058608	0.0291267703
1.6105006105	0.0303702663
1.63492063492	0.0301049532
1.65934065934	0.0303151708
1.68376068376	0.0306262535
1.70818070818	0.0298455767
1.7326007326	0.029662484
1.75702075702	0.0289623276
1.78144078144	0.0288860402
1.80586080586	0.0292420523
1.83028083028	0.0281426562
1.8547008547	0.0287495681
1.87912087912	0.0291903444
1.90354090354	0.0298591374
1.92796092796	0.0290097972
1.95238095238	0.029811666
1.9768009768	0.0258760533
2.00122100122	0.0249970462
2.02564102564	0.0265092446
2.05006105006	0.0259803148
2.07448107448	0.0250453613
2.0989010989	0.026257494
2.12332112332	0.024121432
2.14774114774	0.0211521289
2.17216117216	0.0202782093
2.19658119658	0.0218124452
2.221001221	0.0237264288
2.24542124542	0.0252250629
2.26984126984	0.028159608
2.29426129426	0.0293886941
2.31868131868	0.0295344886
2.3431013431	0.0298252303
2.36752136752	0.0288258573
2.39194139194	0.0284206845
2.41636141636	0.029336988
2.44078144078	0.0280926429
2.4652014652	0.0279841483
2.48962148962	0.0279951653
2.51404151404	0.027901077
2.53846153846	0.0284562844
2.56288156288	0.0286283566
2.5873015873	0.0289657187
2.61172161172	0.0290487883
2.63614163614	0.0297964107
2.66056166056	0.0316637738
2.68498168498	0.0318366915
2.7094017094	0.0317917674
2.73382173382	0.0289945383
2.75824175824	0.0284800201
2.78266178266	0.0285029067
2.80708180708	0.0286868431
2.8315018315	0.028786868
2.85592185592	0.0280850152
2.88034188034	0.0274094436
2.90476190476	0.0254844412
2.92918192918	0.0249682284
2.9536019536	0.025688724
2.97802197802	0.0257768811
3.00244200244	0.0269822316
