V	uW
1.0	215.194217
1.02442002442	207.386445
1.04884004884	198.117312
1.07326007326	196.547422
1.09768009768	194.852226
1.1221001221	192.806343
1.14652014652	181.123905
1.17094017094	177.675131
1.19536019536	176.046742
1.21978021978	173.808803
1.2442002442	176.539455
1.26862026862	169.491555
1.29304029304	168.230617
1.31746031746	163.170174
1.34188034188	162.310069
1.3663003663	166.251542
1.39072039072	171.370441
1.41514041514	167.32041
1.43956043956	164.472876
1.46398046398	160.280877
1.4884004884	160.823663
1.51282051282	159.203672
1.53724053724	156.740251
1.56166056166	149.224739
1.58608058608	151.379194
1.6105006105	152.230932
1.63492063492	149.258136
1.65934065934	146.560909
1.68376068376	154.026304
1.70818070818	149.274827
1.7326007326	142.485835
1.75702075702	143.011901
1.78144078144	146.636041
1.80586080586	143.379337
1.83028083028	139.654992
1.8547008547	139.120544
1.87912087912	139.262484
1.90354090354	137.208248
1.92796092796	137.993207
1.95238095238	135.90556
1.9768009768	137.617448
2.00122100122	140.548495
2.02564102564	138.62786
2.05006105006	140.080854
2.07448107448	139.387761
2.0989010989	136.556919
2.12332112332	133.609166
2.14774114774	131.721928
2.17216117216	135.721857
2.19658119658	138.126808
2.221001221	137.943105
2.24542124542	144.222722
2.26984126984	139.137235
2.29426129426	137.333511
2.31868131868	142.310455
2.3431013431	137.968163
2.36752136752	133.709371
2.39194139194	137.533934
2.41636141636	129.609238
2.44078144078	139.020325
2.4652014652	140.398173
2.48962148962	143.972211
2.51404151404	140.657052
2.53846153846	146.068211
2.56288156288	139.596508
2.5873015873	140.055796
2.61172161172	143.279118
2.63614163614	141.742625
2.66056166056	145.099533
2.68498168498	140.055796
2.7094017094	138.444142
2.73382173382	139.821976
2.75824175824	141.943034
2.78266178266	147.537925
2.80708180708	146.5776
2.8315018315	145.132944
2.85592185592	146.26862
2.88034188034	140.381468
2.90476190476	139.554788
2.92918192918	145.884493
2.9536019536	147.75501
2.97802197802	150.602587
3.00244200244	154.377034
