V	uW
1.0	0.0700044325
1.02442002442	0.0689304755
1.04884004884	0.0686024322
1.07326007326	0.066552829
1.09768009768	0.0650313012
1.1221001221	0.0653296794
1.14652014652	0.065512765
1.17094017094	0.0656221104
1.19536019536	0.0635360564
1.21978021978	0.0633809378
1.2442002442	0.0619170635
1.26862026862	0.0616144504
1.29304029304	0.060751546
1.31746031746	0.0634038315
1.34188034188	0.0672555203
1.3663003663	0.0663036204
1.39072039072	0.0670563267
1.41514041514	0.0666087701
1.43956043956	0.0650465566
1.46398046398	0.0652957652
1.4884004884	0.065589056
1.51282051282	0.0650126637
1.53724053724	0.0659399859
1.56166056166	0.0661281589
1.58608058608	0.06732418
1.6105006105	0.070262125
1.63492063492	0.067845491
1.65934065934	0.0675098235
1.68376068376	0.0666401334
1.70818070818	0.0659069244
1.7326007326	0.0668605225
1.75702075702	0.0643659064
1.78144078144	0.0655322623
1.80586080586	0.0677090171
1.83028083028	0.0663477024
1.8547008547	0.0679489034
1.87912087912	0.0699925735
1.90354090354	0.0702502589
1.92796092796	0.0668469582
1.95238095238	0.0672716283
1.9768009768	0.066679128
2.00122100122	0.0685202011
2.02564102564	0.0687651749
2.05006105006	0.0718294118
2.07448107448	0.0699679816
2.0989010989	0.0684413806
2.12332112332	0.0692763038
2.14774114774	0.0671004017
2.17216117216	0.0669240947
2.19658119658	0.0649083987
2.221001221	0.0643828599
2.24542124542	0.0686914277
2.26984126984	0.0662781829
2.29426129426	0.0661569786
2.31868131868	0.0660315251
2.3431013431	0.065578881
2.36752136752	0.0671461819
2.39194139194	0.0666104611
2.41636141636	0.0658289352
2.44078144078	0.066134092
2.4652014652	0.0662892177
2.48962148962	0.0666757387
2.51404151404	0.0642777493
2.53846153846	0.0638022186
2.56288156288	0.0638022186
2.5873015873	0.0641709406
2.61172161172	0.0664172077
2.63614163614	0.0646676597
2.66056166056	0.0671182079
2.68498168498	0.0680607855
2.7094017094	0.0677488572
2.73382173382	0.0648533032
2.75824175824	0.0664316175
2.78266178266	0.0657721415
2.80708180708	0.0680489194
2.8315018315	0.0672394265
2.85592185592	0.0658509762
2.88034188034	0.0627833501
2.90476190476	0.064516783
2.92918192918	0.0644684732
2.9536019536	0.0640785558
2.97802197802	0.064632907
3.00244200244	0.0651194583
