V	%
0.004	0.0
0.008	0.000318083275335
0.012	0.00226927941029
0.016	0.00755917496709
0.02	0.0188745237389
0.024	0.0394933080869
0.028	0.0741915726245
0.032	0.125729201539
0.036	0.199559301406
0.04	0.303963166769
0.044	0.440668352282
0.048	0.625172659518
0.052	0.864613105906
0.056	1.16004055833
0.06	1.49375096616
0.064	1.92270860022
0.068	2.39438146072
0.072	2.94452431623
0.076	3.66690637566
0.08	4.38928902873
0.084	5.24795928172
0.088	6.13154933238
0.092	7.32420164084
0.096	8.48908923282
0.1	9.79752806513
0.104	11.3581741932
0.108	12.9484517094
0.112	14.7945580766
0.116	16.7881659619
0.12	18.5101461687
0.124	20.8711996791
0.128	22.7581344108
0.132	25.2143353762
0.136	27.4822136349
0.14	29.8676321924
0.144	32.552005303
0.148	35.5656323675
0.152	37.9780491425
0.156	40.7302499441
0.16	43.93451845
0.164	46.8865761375
0.168	49.880113567
0.172	52.9289716494
0.176	56.007789777
0.18	58.8060839793
0.184	62.4923659481
0.188	65.3100972336
0.192	68.1413133086
0.196	71.175352794
0.2	73.541267989
0.204	76.1659011249
0.208	79.0062495342
0.212	81.2746146464
0.216	84.0790077921
0.22	86.9389738567
0.224	89.2563557082
0.228	90.4134137865
0.232	92.6131301522
0.236	94.306231268
0.24	95.3652356446
0.244	96.7968515244
0.248	96.9439363173
0.252	97.6826083631
0.256	98.3036423221
0.26	99.3266875208
0.264	98.9769639343
0.268	99.3659123937
0.272	99.0423235009
0.276	99.3397594341
0.28	98.6893250864
0.284	98.519362162
0.288	98.1108012661
0.292	97.568217053
0.296	97.9604409928
0.3	97.6270648001
0.304	97.4995826584
0.308	96.7249514347
0.312	96.930855271
0.316	96.6497569462
0.32	96.5909287698
0.324	96.35231188
0.328	95.8064815425
0.332	95.2606322867
0.336	95.2344884601
0.34	94.9501146549
0.344	94.6167384622
0.348	94.5742381088
0.352	93.9074668051
0.356	93.7669316683
0.36	93.6035001341
0.364	92.7602149451
0.368	92.7046524637
0.372	92.4758509252
0.376	92.4072165306
0.38	91.982299108
0.384	91.6750660896
0.388	90.9396506058
0.392	90.5179988783
0.396	91.2828428021
0.4	90.8317906859
0.404	91.6391160447
0.408	91.763313573
0.412	91.7535164878
0.416	91.694669393
0.42	91.7502416597
0.424	91.6881380029
0.428	91.1880456625
0.432	91.6946791784
0.436	91.7959979228
0.44	91.6652696567
0.444	92.0411462027
0.448	91.9594209764
0.452	91.8417450529
0.456	91.8384891432
0.46	91.3645680284
0.464	91.1782387919
0.468	91.2861084972
0.472	91.7698540962
0.476	91.5900849535
0.48	91.4495308985
0.484	91.9528798009
0.488	92.1065149023
0.492	92.2666722608
0.496	91.8221417494
0.5	91.9169297561
0.504	92.5215980553
0.508	92.8190529068
0.512	92.9334533499
0.516	92.6883148553
0.52	92.6392831118
0.524	93.0707319246
0.528	93.5152428653
0.532	93.8878635016
0.536	93.129560101
0.54	93.4531398608
0.544	93.9205387184
0.548	93.8323010203
0.552	93.5708151319
0.556	93.4662117741
0.56	93.4368120377
0.564	93.6884812701
0.568	93.7799944487
0.572	94.0218672482
0.576	94.2866181792
0.58	94.2800874414
0.584	94.2898936596
0.588	94.5121442373
0.592	94.6428822888
0.596	94.8422645203
0.6	94.6526982924
0.604	94.5186854128
0.608	94.5742381088
0.612	94.525225936
0.616	94.7278640772
0.62	94.8913053968
0.624	95.0155029251
0.628	95.2540911112
0.632	95.0351153616
0.636	94.8095801705
0.64	94.940327355
0.644	95.7639903222
0.648	95.384848081
0.652	96.4111589748
0.656	95.3162045534
0.66	94.9566649634
0.664	96.5255594179
0.668	96.15948909
0.672	96.0516200371
0.676	95.9699039438
0.68	95.9143505955
0.684	96.1071825184
0.688	96.5713254663
0.692	96.7281975591
0.696	96.3229212767
0.7	96.7576259991
0.704	96.4928750681
0.708	96.6040006831
0.712	96.6105314209
0.716	96.7314821725
0.72	97.0093056692
0.724	97.2805971234
0.728	96.528825113
0.732	97.3851822153
0.736	97.2871187282
0.74	97.0452459287
0.744	97.1040936758
0.748	97.1825342887
0.752	97.3492321704
0.756	97.4570920903
0.76	97.0681338456
0.764	97.4309482637
0.768	97.1367780256
0.772	97.195606202
0.776	97.2054032873
0.78	97.5028483534
0.784	97.6139831015
0.788	97.6270550148
0.792	98.4768709416
0.796	97.9637066879
0.8	97.4799793549
0.804	97.8133555476
0.808	97.8002745013
0.812	98.342858062
0.816	97.9310314711
0.82	98.0813728261
0.824	98.0715659555
0.828	98.300376627
0.832	98.3657459789
0.836	98.1630980524
0.84	98.1467415256
0.844	98.3167142354
0.848	98.8233288329
0.852	98.1827013558
0.856	98.5553219922
0.86	98.4703304184
0.864	99.1697958573
0.868	98.8069912245
0.872	98.9475452796
0.876	98.7383568299
0.88	99.1730713377
0.884	98.9834953245
0.888	98.3526642803
0.892	99.0488646764
0.896	99.3495754376
0.9	99.2613181688
0.904	98.813541533
0.908	98.8592886632
0.912	98.5062902486
0.916	98.4932183353
0.92	98.6370185148
0.924	98.7285506117
0.928	99.1959494693
0.932	98.8756451899
0.936	96.574581376
0.94	98.4703304184
0.944	99.0325081497
0.948	98.5520562971
0.952	98.9115952347
0.956	98.4834023317
0.96	99.3626375656
0.964	99.0325081497
0.968	99.3691878741
0.972	98.6468345184
0.976	98.934463581
0.98	99.2155527727
0.984	99.2580531261
0.988	99.447628487
0.992	98.8266134464
0.996	100.0
