V	%
1.53846153846	0.0
1.56288156288	0.000163350890252
1.5873015873	2.07221485256e-05
1.61172161172	4.75058528795e-05
1.63614163614	1.06917719809e-05
1.66056166056	1.38882585918e-05
1.68498168498	6.09531676018e-05
1.7094017094	8.7186673186e-05
1.73382173382	0.000130283969991
1.75824175824	7.05428718528e-05
1.78266178266	8.34387928723e-05
1.80708180708	0.000128189809107
1.8315018315	0.000149793098539
1.85592185592	0.00023213005452
1.88034188034	0.000251308960607
1.90476190476	0.000242601361356
1.92918192918	0.000331000348423
1.9536019536	0.000366382139131
1.97802197802	0.000651639636163
2.00244200244	0.000701681299893
2.02686202686	0.000808708043762
2.05128205128	0.000947148450141
2.0757020757	0.00112570967018
2.10012210012	0.00146563832742
2.12454212454	0.00115844613714
2.14896214896	0.001893745751
2.17338217338	0.00187621984467
2.1978021978	0.00213425272063
2.22222222222	0.00413722960896
2.24664224664	0.00520275723713
2.27106227106	0.00633430920651
2.29548229548	0.00773282064974
2.3199023199	0.00928597804541
2.34432234432	0.0111841309131
2.36874236874	0.0135774666793
2.39316239316	0.0160853490931
2.41758241758	0.0191894796012
2.442002442	0.0230286796849
2.46642246642	0.0272467920843
2.49084249084	0.032321726058
2.51526251526	0.0362860956489
2.53968253968	0.044306995535
2.5641025641	0.0522175225796
2.58852258852	0.0604182088315
2.61294261294	0.0706147323963
2.63736263736	0.08747580433
2.66178266178	0.101103026405
2.6862026862	0.116861490038
2.71062271062	0.135280315514
2.73504273504	0.157123186304
2.75946275946	0.179984347797
2.78388278388	0.206454608994
2.8083028083	0.23216205074
2.83272283272	0.268867482352
2.85714285714	0.302248431015
2.88156288156	0.342187203417
2.90598290598	0.387920948876
2.9304029304	0.449104211698
2.95482295482	0.498515336421
2.97924297924	0.566062868272
3.00366300366	0.634805802985
3.02808302808	0.703116123056
3.0525030525	0.792750653231
3.07692307692	0.867242990601
3.10134310134	0.959074925233
3.12576312576	1.07408669235
3.15018315018	1.18866584617
3.1746031746	1.32078941829
3.19902319902	1.44602499581
3.22344322344	1.59593207467
3.24786324786	1.73552434218
3.27228327228	1.88961208437
3.2967032967	2.08421963922
3.32112332112	2.25542832765
3.34554334554	2.49626216579
3.36996336996	2.68949974349
3.39438339438	3.05965313203
3.4188034188	3.20221293426
3.44322344322	3.44270442408
3.46764346764	3.70442529792
3.49206349206	4.08142714642
3.51648351648	4.35501843074
3.5409035409	4.72779712789
3.56532356532	5.03471764743
3.58974358974	5.48054462439
3.61416361416	5.83266402921
3.63858363858	6.363640142
3.663003663	6.82419158625
3.68742368742	7.34774742288
3.71184371184	8.29875566968
3.73626373626	8.41574810076
3.76068376068	9.13140015036
3.7851037851	9.62973268866
3.80952380952	10.1176775383
3.83394383394	11.0781586031
3.85836385836	11.68321148
3.88278388278	12.3875629393
3.9072039072	13.1180535587
3.93162393162	13.8050579578
3.95604395604	14.6450085714
3.98046398046	15.5268182324
4.00488400488	16.3541977431
4.0293040293	17.5732002621
4.05372405372	18.0972422193
4.07814407814	19.1226992617
4.10256410256	20.1017465986
4.12698412698	20.9789284741
4.1514041514	22.3858134378
4.17582417582	23.5584073376
4.20024420024	24.4401162441
4.22466422466	26.4514100157
4.24908424908	27.4712057913
4.2735042735	28.7207658713
4.29792429792	30.1129378145
4.32234432234	31.5752864098
4.34676434676	32.9402926368
4.37118437118	34.4524435969
4.3956043956	36.1400236267
4.42002442002	36.9289230347
4.44444444444	37.8638310389
4.46886446886	39.1326270966
4.49328449328	40.5927171327
4.5177045177	43.1676632621
4.54212454212	43.3951649336
4.56654456654	44.4387317294
4.59096459096	46.9672818679
4.61538461538	48.5711121643
4.6398046398	49.4731952222
4.66422466422	51.2581155835
4.68864468864	52.8902338827
4.71306471306	54.1488576656
4.73748473748	56.0413025826
4.7619047619	57.8409320264
4.78632478632	60.1374594372
4.81074481074	61.3406098116
4.83516483516	62.4781183049
4.85958485958	63.8476495261
4.884004884	66.019670889
4.90842490842	67.8781685731
4.93284493284	69.7830619767
4.95726495726	71.1163855047
4.98168498168	72.5470375506
5.0061050061	73.0054317877
5.03052503053	75.5102148439
5.05494505495	76.5288765194
5.07936507937	78.329644137
5.10378510379	79.4116949733
5.12820512821	80.6035229499
5.15262515263	82.4903165126
5.17704517705	83.4591756875
5.20146520147	85.4376465497
5.22588522589	87.1931407344
5.25030525031	86.9645048271
5.27472527473	89.1851903811
5.29914529915	91.5824490174
5.32356532357	92.3305998509
5.34798534799	92.9995300188
5.37240537241	93.0413969419
5.39682539683	94.6588179721
5.42124542125	96.5399365534
5.44566544567	97.1477380207
5.47008547009	98.0554843822
5.49450549451	97.8472167874
5.51892551893	100.0
V	%
0.31746031746	0.0
0.34188034188	0.000254215247155
0.3663003663	0.000152574830048
0.39072039072	0.000227433687529
0.41514041514	0.000330026471576
0.43956043956	0.000129602931255
0.46398046398	0.00024038633615
0.4884004884	0.00032115000048
0.512820512821	0.000164803696458
0.537240537241	0.000283815902402
0.561660561661	4.49914258914e-05
0.586080586081	0.000110669109677
0.610500610501	0.000291092244255
0.634920634921	0.000109602442764
0.659340659341	0.000334255131176
0.683760683761	0.000231205247103
0.708180708181	3.71055932415e-05
0.732600732601	0.000262177278519
0.757020757021	0.000241757789359
0.781440781441	0.000475134470595
0.805860805861	0.000190785189559
0.830280830281	0.000165641773886
0.854700854701	0.000441838449734
0.879120879121	0.000309606907279
0.903540903541	0.000165908460825
0.927960927961	0.000365722434261
0.952380952381	9.28020396611e-05
0.976800976801	0.000270329797157
1.00122100122	0.000201261619652
1.02564102564	0.000346141021578
