V	MHz
0.0	77.15986441
0.004884004884	77.18676598
0.00976800976801	77.20255079
0.014652014652	77.24629938
0.019536019536	77.28850045
0.02442002442	77.3047454
0.029304029304	77.34692237
0.034188034188	77.38592324
0.039072039072	77.40499645
0.043956043956	77.44863182
0.04884004884	77.46431946
0.0537240537241	77.50674226
0.0586080586081	77.54768154
0.0634920634921	77.56423553
0.0683760683761	77.6066075
0.0732600732601	77.62252928
0.0781440781441	77.66456809
0.0830280830281	77.705592
0.0879120879121	77.72172219
0.0927960927961	77.76389037
0.0976800976801	77.80182178
0.102564102564	77.8200216
0.107448107448	77.86171464
0.112332112332	77.87707457
0.117216117216	77.91860011
0.1221001221	77.95723071
0.126984126984	77.97382354
0.131868131868	78.01591978
0.136752136752	78.03111666
0.141636141636	78.07209588
0.14652014652	78.11405512
0.151404151404	78.12893125
0.156288156288	78.16954318
0.161172161172	78.20746124
0.166056166056	78.22569388
0.17094017094	78.26634567
0.175824175824	78.2814646
0.180708180708	78.32252831
0.185592185592	78.3624151
0.190476190476	78.37758285
0.19536019536	78.41793972
0.200244200244	78.43365387
0.205128205128	78.47528541
0.210012210012	78.51526286
0.214896214896	78.53042369
0.21978021978	78.57083842
0.224664224664	78.60884507
0.229548229548	78.62641547
0.234432234432	78.66607056
0.239316239316	78.6807393
0.2442002442	78.72093169
0.249084249084	78.76038452
0.253968253968	78.7754247
0.258852258852	78.81475343
0.263736263736	78.85079959
0.26862026862	78.86966768
0.273504273504	78.90805763
0.278388278388	78.92217863
0.283272283272	78.96190382
0.288156288156	78.99963589
0.29304029304	79.01586598
0.297924297924	79.05512624
0.302808302808	79.07041086
0.307692307692	79.10922783
0.312576312576	79.14827572
0.31746031746	79.16247765
0.322344322344	79.20211274
0.327228327228	79.23843177
0.332112332112	79.2562467
0.336996336996	79.29493263
0.34188034188	79.3094957
0.346764346764	79.34884141
0.351648351648	79.38608799
0.356532356532	79.40180602
0.361416361416	79.44171217
0.3663003663	79.45640473
0.371184371184	79.49578613
0.376068376068	79.53401312
0.380952380952	79.54864281
0.385836385836	79.58722731
0.39072039072	79.62278238
0.395604395604	79.64014061
0.400488400488	79.67852733
0.405372405372	79.69289606
0.410256410256	79.73165226
0.41514041514	79.76819084
0.420024420024	79.78385846
0.424908424908	79.8216183
0.429792429792	79.83563932
0.434676434676	79.87301006
0.43956043956	79.91121095
0.444444444444	79.9253282
0.449328449328	79.96366289
0.454212454212	79.99893632
0.459096459096	80.01625431
0.46398046398	80.05400522
0.468864468864	80.06869953
0.473748473748	80.10611369
0.478632478632	80.14321098
0.483516483516	80.15825116
0.4884004884	80.19604327
0.493284493284	80.21023755
0.498168498168	80.24812243
0.503052503053	80.28646903
0.507936507937	80.29991813
0.512820512821	80.33804918
0.517704517705	80.37359094
0.522588522589	80.39067789
0.527472527473	80.4283249
0.532356532357	80.4425187
0.537240537241	80.47991038
0.542124542125	80.51617047
0.547008547009	80.53143903
0.551892551893	80.56828382
0.556776556777	80.58275363
0.561660561661	80.62028981
0.566544566545	80.65666184
0.571428571429	80.67053191
0.576312576313	80.70814357
0.581196581197	80.74188872
0.586080586081	80.75811576
0.590964590965	80.79367516
0.595848595849	80.80732088
0.600732600733	80.84484795
0.605616605617	80.88181324
0.610500610501	80.89582925
0.615384615385	80.933749
0.620268620269	80.96651697
0.625152625153	80.98430656
0.630036630037	81.02076932
0.634920634921	81.03519731
0.639804639805	81.07220169
0.644688644689	81.10684748
0.649572649573	81.12289175
0.654456654457	81.15987395
0.659340659341	81.17357835
0.664224664225	81.21032054
0.669108669109	81.2462622
0.673992673993	81.26107203
0.678876678877	81.29858791
0.683760683761	81.3121696
0.688644688645	81.34836763
0.693528693529	81.3852528
0.698412698413	81.39877589
0.703296703297	81.43520907
0.708180708181	81.46852271
0.713064713065	81.48540025
0.717948717949	81.52183722
0.722832722833	81.53567282
0.727716727717	81.57142676
0.732600732601	81.60674521
0.737484737485	81.62140333
0.742368742369	81.65702111
0.747252747253	81.67051758
0.752136752137	81.70617747
0.757020757021	81.74313818
0.761904761905	81.75649649
0.766788766789	81.79248382
0.771672771673	81.82605595
0.776556776557	81.84283056
0.781440781441	81.87837967
0.786324786325	81.89125222
0.791208791209	81.92778738
0.796092796093	81.96265069
0.800976800977	81.97675418
0.805860805861	82.01270851
0.810744810745	82.02616774
0.815628815629	82.06233913
0.820512820513	82.09703595
0.825396825397	82.11074147
0.830280830281	82.14792403
0.835164835165	82.18081094
0.840048840049	82.19669538
0.844932844933	82.23282018
0.849816849817	82.2460609
0.854700854701	82.28161912
0.859584859585	82.31611056
0.864468864469	82.32985253
0.869352869353	82.36522915
0.874236874237	82.37902133
0.879120879121	82.41420598
0.884004884005	82.44950962
0.888888888889	82.46282523
0.893772893773	82.49842178
0.898656898657	82.5305304
0.903540903541	82.54581413
0.908424908425	82.58100241
0.913308913309	82.59483916
0.918192918193	82.63018147
0.923076923077	82.66442059
0.927960927961	82.67918316
0.932844932845	82.71507158
0.937728937729	82.72792459
0.942612942613	82.76258693
0.947496947497	82.79879736
0.952380952381	82.81166942
0.957264957265	82.8469532
0.962148962149	82.87896941
0.967032967033	82.89535075
0.971916971917	82.93064849
0.976800976801	82.94326901
0.981684981685	82.97853225
0.986568986569	83.01335044
0.991452991453	83.02766388
0.996336996337	83.06343277
1.00122100122	83.07622338
1.00610500611	83.11118051
1.01098901099	83.1461092
1.01587301587	83.15932189
1.02075702076	83.19396589
1.02564102564	83.22615128
1.03052503053	83.24212553
1.03540903541	83.27747708
1.04029304029	83.28990414
